year	month	day	hour	minute	second	OOA1	OOA2	SO4	NH4	NO3	Correction factor
2005	4	9	20	20	0	0.65204	0.795589	1.04838	0.384923	0.125778	1
2005	4	9	20	30	0	0.803601	0.822175	0.948632	0.364602	0.130606	1
2005	4	9	20	40	0	0.747081	0.86609	0.684817	0.363878	0.115657	1
2005	4	9	20	50	0	0.739951	0.884418	0.994038	0.326983	0.130962	1
2005	4	9	21	0	0	0.827687	0.847118	0.950716	0.344424	0.16332	1
2005	4	9	21	10	0	0.79171	0.923787	1.12706	0.385891	0.146961	1
2005	4	9	21	20	0	0.782233	0.827174	0.815981	0.402625	0.140626	1
2005	4	9	21	30	0	0.99639	0.853902	0.881536	0.418169	0.133117	1
2005	4	9	21	40	0	0.714577	1.18756	0.865145	0.605817	0.177143	1
2005	4	9	21	50	0	0.904963	1.06588	0.966677	0.501693	0.11046	1
2005	4	9	22	0	0	0.780973	1.04757	0.95203	0.404982	0.161277	1
2005	4	9	22	10	0	0.714575	1.17653	0.941984	0.352807	0.158107	1
2005	4	9	22	20	0	0.926334	0.99547	0.761447	0.426747	0.132242	1
2005	4	9	22	30	0	0.81935	1.0149	0.709076	0.429825	0.18456	1
2005	4	9	22	40	0	0.819916	1.31683	0.898181	0.357278	0.209539	1
2005	4	9	22	50	0	0.932959	1.29782	0.563469	0.481029	0.198281	1
2005	4	9	23	0	0	0.741795	1.44177	0.858162	0.352585	0.218706	1
2005	4	9	23	10	0	0.698141	1.45302	0.782007	0.49807	0.167723	1
2005	4	9	23	20	0	0.599082	1.573	0.847921	0.301877	0.149862	1
2005	4	9	23	30	0	0.691237	1.28851	0.462351	0.238571	0.159616	1
2005	4	9	23	40	0	0.646611	1.3253	0.643674	0.238267	0.156966	1
2005	4	9	23	50	0	0.585426	1.15861	0.653108	0.263671	0.167421	1
2005	4	10	0	0	0	0.841234	1.08733	0.616548	0.230365	0.156737	1
2005	4	10	0	10	0	0.6278	1.0517	0.462185	0.268347	0.188969	1
2005	4	10	0	20	0	0.572297	1.13721	0.541005	0.175498	0.119202	1
2005	4	10	0	30	0	0.588439	0.824783	0.462064	0.170056	0.141174	1
2005	4	10	0	40	0	0.725845	0.857557	0.376581	0.189078	0.127191	1
2005	4	10	0	50	0	0.471604	0.901718	0.266981	0.201463	0.120635	1
2005	4	10	1	0	0	0.483411	0.912134	0.456291	0.107845	0.126048	1
2005	4	10	1	10	0	0.203039	0.95888	0.329377	0.155737	0.112027	1
2005	4	10	1	20	0	0.46982	0.509794	0.268429	0.0898918	0.0891871	1
2005	4	10	1	30	0	0.353677	0.722921	0.193628	0.141263	0.0746069	1
2005	4	10	1	40	0	0.409358	0.458852	0.391172	0.0613736	0.063451	1
2005	4	10	1	50	0	0.369552	0.502159	0.142057	0.0444235	0.0485171	1
2005	4	10	2	0	0	0.302087	0.659737	0.121563	0.0376247	0.0601076	1
2005	4	10	2	10	0	0.362212	0.48456	0.255269	0.101567	0.0668326	1
2005	4	10	2	20	0	0.47441	0.432687	0.172043	0.0655054	0.0647719	1
2005	4	10	2	30	0	0.249727	0.597429	0.116213	0.123567	0.0706845	1
2005	4	10	2	40	0	0.389092	0.472216	0.213691	0.113676	0.0809835	1
2005	4	10	2	50	0	0.272505	0.506339	0.158701	0.0726249	0.0763874	1
2005	4	10	3	0	0	0.369613	0.486546	0.206584	0.0877387	0.0633511	1
2005	4	10	3	10	0	0.400399	0.477107	0.224343	0.0780407	0.0603374	1
2005	4	10	3	20	0	0.38157	0.512738	0.37321	0.0740725	0.0753606	1
2005	4	10	3	30	0	0.340472	0.463243	0.374195	0.0982859	0.0403845	1
2005	4	10	3	40	0	0.374149	0.415908	0.202405	0.0701996	0.0421378	1
2005	4	10	3	50	0	0.486899	0.352152	0.256123	0.0547532	0.0469747	1
2005	4	10	4	0	0	0.516358	0.287706	0.313519	0.0894371	0.0553623	1
2005	4	10	4	10	0	0.417161	0.479687	0.324297	0.0912547	0.0651732	1
2005	4	10	4	20	0	0.51269	0.535145	0.3218	0.0926476	0.0682778	1
2005	4	10	4	30	0	0.538457	0.462858	0.329281	0.136183	0.0566677	1
2005	4	10	4	40	0	0.394061	0.497823	0.273827	0.0467005	0.0584127	1
2005	4	10	4	50	0	0.518072	0.376185	0.278186	0.107411	0.0536581	1
2005	4	10	5	0	0	0.506883	0.430514	0.283067	0.0949568	0.0623007	1
2005	4	10	5	10	0	0.495557	0.398765	0.349955	0.0776757	0.0690928	1
2005	4	10	5	20	0	0.28915	0.545361	0.199713	0.0785306	0.0515406	1
2005	4	10	5	30	0	0.376378	0.490007	0.392315	0.0541507	0.0529392	1
2005	4	10	5	40	0	0.274988	0.60058	0.271208	0.055377	0.0668335	1
2005	4	10	5	50	0	0.346365	0.529437	0.204288	0.074014	0.0579497	1
2005	4	10	6	0	0	0.336238	0.562964	0.188209	0.0447935	0.0475342	1
2005	4	10	6	10	0	0.23951	0.671979	0.272374	0.129199	0.0477813	1
2005	4	10	6	20	0	0.626666	0.289904	0.369209	0.0592754	0.0788078	1
2005	4	10	6	30	0	0.319725	0.618146	0.232429	0.0932577	0.0637927	1
2005	4	10	6	40	0	0.338034	0.622008	0.421338	0.0470088	0.0498827	1
2005	4	10	6	50	0	0.499625	0.506015	0.257509	0.0196221	0.0734271	1
2005	4	10	7	0	0	0.387132	0.551728	0.239617	0.0710599	0.0524403	1
2005	4	10	7	10	0	0.351457	0.508269	0.206559	0.0876841	0.061865	1
2005	4	10	7	20	0	0.199221	0.618846	0.162509	0.0687689	0.0474551	1
2005	4	10	7	30	0	0.417138	0.490051	0.370814	0.075122	0.0627056	1
2005	4	10	7	40	0	0.225205	0.673944	0.403391	0.0289926	0.0536777	1
2005	4	10	7	50	0	0.2653	0.658603	0.227625	0.0499918	0.0770886	1
2005	4	10	8	0	0	0.410729	0.496923	0.363565	0.0650798	0.0622031	1
2005	4	10	8	10	0	0.402018	0.419822	0.477699	0.0594429	0.0478203	1
2005	4	10	8	20	0	0.401271	0.497099	0.303726	0.0500601	0.0655781	1
2005	4	10	8	30	0	0.460749	0.32861	0.259715	0.098767	0.0561764	1
2005	4	10	8	40	0	0.481667	0.407189	0.421387	0.114154	0.0657308	1
2005	4	10	8	50	0	0.377368	0.42704	0.399908	0.0838516	0.0688715	1
2005	4	10	9	0	0	0.406645	0.423125	0.532556	0.063281	0.0589221	1
2005	4	10	9	10	0	0.362794	0.515921	0.305505	0.0885625	0.0622163	1
2005	4	10	9	20	0	0.393794	0.421535	0.427329	0.0870223	0.0470686	1
2005	4	10	9	30	0	0.449929	0.281602	0.242091	0.0709451	0.0561084	1
2005	4	10	9	40	0	0.435038	0.345524	0.253967	0.0926191	0.0576841	1
2005	4	10	9	50	0	0.294154	0.412503	0.263809	0.0684075	0.0510633	1
2005	4	10	10	0	0	0.391133	0.351933	0.318359	0.0368715	0.0662788	1
2005	4	10	10	10	0	0.3694	0.320153	0.489676	0.15088	0.0740774	1
2005	4	10	10	20	0	0.493596	0.213556	0.292067	0.0385011	0.0530579	1
2005	4	10	10	30	0	0.298908	0.361625	0.259932	0.0640351	0.0425588	1
2005	4	10	10	40	0	0.422732	0.331401	0.274983	0.0460346	0.0524548	1
2005	4	10	10	50	0	0.258765	0.43688	0.322797	0.109422	0.051427	1
2005	4	10	11	0	0	0.26596	0.368376	0.582648	0.0548862	0.062188	1
2005	4	10	11	10	0	0.333495	0.398744	0.340635	0.0732166	0.0441956	1
2005	4	10	11	20	0	0.513317	0.2741	0.233688	0.0875756	0.0541188	1
2005	4	10	11	30	0	0.358586	0.383092	0.357157	0.0493492	0.0467456	1
2005	4	10	11	40	0	0.477226	0.249618	0.275074	0.0371961	0.0624928	1
2005	4	10	11	50	0	0.381002	0.368406	0.288027	0.0609999	0.0524301	1
2005	4	10	12	0	0	0.355027	0.411161	0.295103	0.049433	0.0617745	1
2005	4	10	12	10	0	0.364747	0.317563	0.459034	0.082223	0.0612438	1
2005	4	10	12	20	0	0.337967	0.371551	0.251482	0.0337567	0.0561275	1
2005	4	10	12	30	0	0.258206	0.318006	0.311569	0.0628687	0.0450826	1
2005	4	10	12	40	0	0.505412	0.288766	0.229029	0.0736114	0.0518149	1
2005	4	10	12	50	0	0.275141	0.419543	0.288527	0.0628957	0.0490275	1
2005	4	10	13	0	0	0.351962	0.410748	0.352216	0.0874543	0.0455844	1
2005	4	10	13	10	0	0.358596	0.370383	0.253513	0.0586408	0.0535974	1
2005	4	10	13	20	0	0.399609	0.250006	0.288706	0.0669771	0.0423582	1
2005	4	10	13	30	0	0.429925	0.423971	0.359571	0.0537346	0.0559928	1
2005	4	10	13	40	0	0.728051	0.283816	0.271664	0.0844175	0.0537333	1
2005	4	10	13	50	0	0.468058	0.3691	0.238082	0.0433876	0.0592247	1
2005	4	10	14	0	0	0.492063	0.416216	0.243483	0.0997788	0.0736351	1
2005	4	10	14	10	0	0.325729	0.478782	0.378286	0.132214	0.0569703	1
2005	4	10	14	20	0	0.472604	0.430607	0.259521	0.0581453	0.0482319	1
2005	4	10	14	30	0	0.334607	0.571608	0.400591	0.0817187	0.0619301	1
2005	4	10	14	40	0	0.451508	0.403806	0.39198	0.0702065	0.0781554	1
2005	4	10	14	50	0	0.4814	0.451297	0.250466	0.109896	0.0632128	1
2005	4	10	15	0	0	0.512354	0.427129	0.446987	0.13159	0.0639208	1
2005	4	10	15	10	0	0.469986	0.426232	0.350396	0.137457	0.0702319	1
2005	4	10	15	20	0	0.290182	0.68037	0.254149	0.0535848	0.0622395	1
2005	4	10	15	30	0	0.466058	0.645408	0.412739	0.0834944	0.0609913	1
2005	4	10	15	40	0	0.430981	0.732154	0.378162	0.147642	0.0529499	1
2005	4	10	15	50	0	0.641698	0.561292	0.344327	0.139242	0.0758141	1
2005	4	10	16	0	0	0.780621	0.646129	0.532458	0.17268	0.0749459	1
2005	4	10	16	10	0	0.88111	0.631002	0.727573	0.152948	0.0760826	1
2005	4	10	16	20	0	0.793692	0.762528	0.962313	0.179032	0.0714156	1
2005	4	10	16	30	0	0.753026	0.726772	1.12108	0.186987	0.0694308	1
2005	4	10	16	40	0	0.906542	0.682376	1.8014	0.232321	0.0886696	1
2005	4	10	16	50	0	0.582914	0.983217	1.65968	0.208525	0.0867126	1
2005	4	10	17	0	0	0.770284	0.924088	1.81204	0.236309	0.0648672	1
2005	4	10	17	10	0	0.501287	1.08543	1.31283	0.254405	0.0897314	1
2005	4	10	17	20	0	0.529452	0.977757	1.10955	0.253166	0.087267	1
2005	4	10	17	30	0	0.493198	1.01103	0.974416	0.239258	0.0786607	1
2005	4	10	17	40	0	0.569187	0.811725	1.02758	0.159338	0.0880101	1
2005	4	10	17	50	0	0.65786	0.633545	0.780912	0.193292	0.0663608	1
2005	4	10	18	0	0	0.589838	0.653341	0.484382	0.209077	0.0624218	1
2005	4	10	18	10	0	0.661759	0.598857	0.439844	0.154107	0.0678106	1
2005	4	10	18	20	0	0.600238	0.545029	0.503986	0.112126	0.0642774	1
2005	4	10	18	30	0	0.639788	0.569345	0.386723	0.206067	0.0653161	1
2005	4	10	18	40	0	0.711715	0.740496	0.508469	0.135311	0.0739703	1
2005	4	10	18	50	0	0.847048	0.874152	0.512611	0.149703	0.0878886	1
2005	4	10	19	0	0	0.927257	0.907812	0.494349	0.232551	0.112757	1
2005	4	10	19	10	0	0.821958	0.982342	0.414927	0.191283	0.12307	1
2005	4	10	19	20	0	0.920741	1.11136	0.464371	0.257128	0.131887	1
2005	4	10	19	30	0	1.05262	0.95262	0.471832	0.169037	0.188693	1
2005	4	10	19	40	0	0.988285	0.927899	0.427148	0.173723	0.11094	1
2005	4	10	19	50	0	0.779646	1.11061	0.347354	0.189949	0.0972316	1
2005	4	10	20	0	0	0.98472	0.905269	0.457666	0.196285	0.0929985	1
2005	4	10	20	10	0	0.818586	0.943801	0.442084	0.272969	0.102789	1
2005	4	10	20	20	0	0.76136	1.00337	0.580908	0.303088	0.118951	1
2005	4	10	20	30	0	0.938055	0.924282	0.527415	0.234195	0.109148	1
2005	4	10	20	40	0	0.96726	0.87954	0.644266	0.230732	0.116362	1
2005	4	10	20	50	0	0.893262	1.02302	0.655135	0.256641	0.162706	1
2005	4	10	21	0	0	0.83886	0.990091	0.921701	0.265183	0.112154	1
2005	4	10	21	10	0	0.964215	1.00437	0.610318	0.265848	0.146199	1
2005	4	10	21	20	0	0.747985	1.30956	0.549683	0.32323	0.135368	1
2005	4	10	21	30	0	0.689469	1.51377	0.658033	0.323464	0.143686	1
2005	4	10	21	40	0	0.747659	1.27788	0.582433	0.220493	0.126135	1
2005	4	10	21	50	0	0.868545	1.1541	0.482414	0.241332	0.154324	1
2005	4	10	22	0	0	0.757037	1.31939	0.433223	0.210504	0.127947	1
2005	4	10	22	10	0	0.794899	1.38627	0.533805	0.275981	0.121631	1
2005	4	10	22	20	0	0.696163	1.41193	0.391073	0.204286	0.192167	1
2005	4	10	22	30	0	0.678069	1.29446	0.662446	0.318641	0.149123	1
2005	4	10	22	40	0	0.674716	1.38413	0.637277	0.180646	0.132137	1
2005	4	10	22	50	0	0.706894	1.4996	0.377254	0.233942	0.144746	1
2005	4	10	23	0	0	0.823759	1.30375	0.454643	0.266517	0.159632	1
2005	4	10	23	10	0	0.682844	1.32955	0.422449	0.219855	0.13389	1
2005	4	10	23	20	0	0.688703	1.33943	0.342825	0.146854	0.142	1
2005	4	10	23	30	0	0.892804	1.29745	0.308738	0.144299	0.140498	1
2005	4	10	23	40	0	0.531036	1.48777	0.429762	0.219526	0.2087	1
2005	4	10	23	50	0	0.757414	1.42424	0.30146	0.271203	0.205608	1
2005	4	11	0	0	0	0.841457	1.28912	0.444817	0.212647	0.263323	1
2005	4	11	0	10	0	0.646753	1.46278	0.295505	0.237703	0.260145	1
2005	4	11	0	20	0	0.863402	1.25677	0.362237	0.25473	0.276535	1
2005	4	11	0	30	0	0.469708	1.47959	0.450033	0.218814	0.269057	1
2005	4	11	0	40	0	0.955978	1.15032	0.296013	0.18371	0.328419	1
2005	4	11	0	50	0	0.916743	1.12975	0.309334	0.209303	0.281369	1
2005	4	11	1	0	0	0.832097	1.24168	0.441576	0.226869	0.368023	1
2005	4	11	1	10	0	0.945654	1.14855	0.273454	0.237303	0.274408	1
2005	4	11	1	20	0	0.76622	1.28281	0.230947	0.229596	0.348632	1
2005	4	11	1	30	0	0.925733	1.06973	0.317553	0.231452	0.289233	1
2005	4	11	1	40	0	0.723363	1.25058	0.326491	0.296725	0.377172	1
2005	4	11	1	50	0	0.804964	1.05625	0.386202	0.250872	0.450841	1
2005	4	11	2	0	0	0.949418	0.958841	0.505449	0.248816	0.373335	1
2005	4	11	2	10	0	0.911321	1.06479	0.396329	0.272097	0.366819	1
2005	4	11	2	20	0	0.675648	1.29746	0.323999	0.177126	0.378045	1
2005	4	11	2	30	0	0.813007	1.15853	0.450592	0.225908	0.314801	1
2005	4	11	2	40	0	0.869949	1.38743	0.389128	0.291336	0.393256	1
2005	4	11	2	50	0	0.700608	1.33784	0.461975	0.193898	0.421905	1
2005	4	11	3	0	0	0.827013	1.19404	0.430067	0.235609	0.387574	1
2005	4	11	3	10	0	0.746576	1.2751	0.459977	0.224245	0.330707	1
2005	4	11	3	20	0	0.984373	1.11795	0.430343	0.228529	0.381661	1
2005	4	11	3	30	0	0.88005	1.06409	0.362224	0.242014	0.311115	1
2005	4	11	3	40	0	0.678094	1.08588	0.367653	0.273036	0.362189	1
2005	4	11	3	50	0	0.832802	1.0682	0.3394	0.248265	0.267554	1
2005	4	11	4	0	0	0.674945	1.20596	0.449299	0.184954	0.324531	1
2005	4	11	4	10	0	0.853227	1.0378	0.378181	0.257959	0.300403	1
2005	4	11	4	20	0	0.795964	0.925839	0.332834	0.175075	0.255888	1
2005	4	11	4	30	0	0.753004	0.949402	0.403573	0.262019	0.411959	1
2005	4	11	4	40	0	0.487561	1.14702	0.588735	0.290397	0.488608	1
2005	4	11	4	50	0	0.49812	1.10117	0.40507	0.209277	0.335296	1
2005	4	11	5	0	0	0.630885	1.0581	0.279833	0.182789	0.349045	1
2005	4	11	5	10	0	0.775721	0.955326	0.422422	0.23537	0.323019	1
2005	4	11	5	20	0	0.600762	1.06739	0.470371	0.239673	0.305559	1
2005	4	11	5	30	0	0.535153	1.12687	0.388312	0.189142	0.38087	1
2005	4	11	5	40	0	0.623274	1.04383	0.42509	0.32225	0.279662	1
2005	4	11	5	50	0	0.654492	1.03007	0.42884	0.247526	0.321254	1
2005	4	11	6	0	0	0.560931	1.15639	0.479192	0.250936	0.288547	1
2005	4	11	6	10	0	0.426159	1.034	0.438762	0.207646	0.24598	1
2005	4	11	6	20	0	0.574765	0.911076	0.338789	0.20185	0.253515	1
2005	4	11	6	30	0	0.38471	1.15544	0.527571	0.287851	0.52053	1
2005	4	11	6	40	0	0.545303	0.850077	0.320206	0.137688	0.358716	1
2005	4	11	6	50	0	0.454609	0.998745	0.351956	0.140974	0.220189	1
2005	4	11	7	0	0	0.516642	0.839712	0.396713	0.219922	0.161225	1
2005	4	11	7	10	0	0.503165	0.750361	0.628663	0.226874	0.159766	1
2005	4	11	7	20	0	0.568512	0.823642	0.314526	0.177034	0.173889	1
2005	4	11	7	30	0	0.44108	0.820584	0.471386	0.203886	0.164345	1
2005	4	11	7	40	0	0.47481	0.844169	0.318888	0.163421	0.151367	1
2005	4	11	7	50	0	nan	nan	nan	nan	nan	1
2005	4	11	8	0	0	nan	nan	nan	nan	nan	1
2005	4	11	8	10	0	nan	nan	nan	nan	nan	1
2005	4	11	8	20	0	nan	nan	nan	nan	nan	1
2005	4	11	8	30	0	0.29155	0.743441	0.612128	0.25963	0.150085	1
2005	4	11	8	40	0	0.594158	0.695507	0.467203	0.207871	0.214863	1
2005	4	11	8	50	0	0.286314	0.849738	0.342915	0.179931	0.185549	1
2005	4	11	9	0	0	0.4098	0.71822	0.452488	0.206863	0.1872	1
2005	4	11	9	10	0	0.536879	0.581359	0.386445	0.268796	0.227998	1
2005	4	11	9	20	0	0.441833	0.625957	0.615394	0.136942	0.111484	1
2005	4	11	9	30	0	0.481686	0.527325	0.363892	0.205085	0.171856	1
2005	4	11	9	40	0	0.576881	0.491796	0.321113	0.17171	0.111783	1
2005	4	11	9	50	0	0.358577	0.514809	0.422873	0.142649	0.0999207	1
2005	4	11	10	0	0	0.364715	0.487787	0.408687	0.208869	0.104803	1
2005	4	11	10	10	0	0.410337	0.57099	0.395673	0.201355	0.0823769	1
2005	4	11	10	20	0	0.410748	0.506063	0.289638	0.091242	0.102009	1
2005	4	11	10	30	0	0.313289	0.54851	0.425351	0.214696	0.0773566	1
2005	4	11	10	40	0	0.514403	0.464633	0.348807	0.141008	0.0837105	1
2005	4	11	10	50	0	0.435776	0.47273	0.38993	0.0944823	0.0791681	1
2005	4	11	11	0	0	0.389626	0.56084	0.325717	0.17014	0.0846116	1
2005	4	11	11	10	0	0.335113	0.536731	0.335305	0.191332	0.126089	1
2005	4	11	11	20	0	nan	nan	nan	nan	nan	1
2005	4	11	11	30	0	nan	nan	nan	nan	nan	1
2005	4	11	11	40	0	nan	nan	nan	nan	nan	1
2005	4	11	11	50	0	nan	nan	nan	nan	nan	1
2005	4	11	12	0	0	nan	nan	nan	nan	nan	1
2005	4	11	12	10	0	nan	nan	nan	nan	nan	1
2005	4	11	12	20	0	nan	nan	nan	nan	nan	1
2005	4	11	12	30	0	nan	nan	nan	nan	nan	1
2005	4	11	12	40	0	nan	nan	nan	nan	nan	1
2005	4	11	12	50	0	nan	nan	nan	nan	nan	1
2005	4	11	13	0	0	nan	nan	nan	nan	nan	1
2005	4	11	13	10	0	nan	nan	nan	nan	nan	1
2005	4	11	13	20	0	nan	nan	nan	nan	nan	1
2005	4	11	13	30	0	nan	nan	nan	nan	nan	1
2005	4	11	13	40	0	nan	nan	nan	nan	nan	1
2005	4	11	13	50	0	0.496742	0.539241	0.374028	0.520229	0.0422908	1
2005	4	11	14	0	0	0.533022	0.692458	0.559587	0.256272	0.0853303	1
2005	4	11	14	10	0	0.426098	0.923321	0.709751	0.252918	0.0802043	1
2005	4	11	14	20	0	0.490362	0.814107	0.651658	0.191137	0.120132	1
2005	4	11	14	30	0	0.611712	0.763088	0.551515	0.255902	0.0952784	1
2005	4	11	14	40	0	0.26167	0.949658	0.798079	0.359634	0.134421	1
2005	4	11	14	50	0	0.433258	0.891886	0.65289	0.345108	0.0805794	1
2005	4	11	15	0	0	0.647189	0.696203	0.657591	0.303598	0.0761729	1
2005	4	11	15	10	0	0.515421	0.875022	0.614886	0.303988	0.0751506	1
2005	4	11	15	20	0	0.658792	0.824954	0.650533	0.40505	0.0671242	1
2005	4	11	15	30	0	0.416506	0.892048	0.765842	0.291973	0.0760757	1
2005	4	11	15	40	0	0.399404	0.948269	0.83432	0.382301	0.0643665	1
2005	4	11	15	50	0	0.48632	0.884258	0.857935	0.336695	0.0902639	1
2005	4	11	16	0	0	0.611004	0.726949	0.710992	0.371906	0.0773822	1
2005	4	11	16	10	0	0.368812	0.937996	0.466047	0.251108	0.0590506	1
2005	4	11	16	20	0	0.440759	0.536551	0.594076	0.232226	0.0460327	1
2005	4	11	16	30	0	0.375889	0.527654	0.519853	0.199573	0.0609615	1
2005	4	11	16	40	0	0.342918	0.462792	0.292581	0.233509	0.0709312	1
2005	4	11	16	50	0	0.221754	0.479759	0.303575	0.244076	0.0453109	1
2005	4	11	17	0	0	0.306721	0.337434	0.330648	0.171929	0.0480565	1
2005	4	11	17	10	0	0.423925	0.343719	0.366928	0.176793	0.126551	1
2005	4	11	17	20	0	0.185044	0.612892	0.250919	0.174864	0.0554026	1
2005	4	11	17	30	0	0.229232	0.547608	0.196212	0.237977	0.055905	1
2005	4	11	17	40	0	0.465001	0.421686	0.274174	0.202488	0.0686032	1
2005	4	11	17	50	0	0.521635	0.334239	0.228	0.20038	0.0691818	1
2005	4	11	18	0	0	0.546848	0.243304	0.189959	0.206651	0.0416202	1
2005	4	11	18	10	0	0.486849	0.41301	0.196456	0.234969	0.0568012	1
2005	4	11	18	20	0	0.467812	0.305448	0.246008	0.277667	0.0754856	1
2005	4	11	18	30	0	0.377243	0.450779	0.19547	0.18946	0.08405	1
2005	4	11	18	40	0	1.02166	0.160974	0.238098	0.195468	0.038808	1
2005	4	11	18	50	0	0.4042	0.480039	0.136174	0.164208	0.0615769	1
2005	4	11	19	0	0	0.314169	0.512858	0.217461	0.146129	0.0472346	1
2005	4	11	19	10	0	0.295101	0.450908	0.180817	0.175331	0.053024	1
2005	4	11	19	20	0	0.311948	0.516857	0.122118	0.134112	0.0584518	1
2005	4	11	19	30	0	0.397676	0.230266	0.107699	0.17459	0.0358941	1
2005	4	11	19	40	0	0.390966	0.262556	0.0737319	0.146143	0.0309655	1
2005	4	11	19	50	0	0.347061	0.202815	0.0990379	0.0884643	0.0385563	1
2005	4	11	20	0	0	0.182282	0.217721	0.158982	0.119122	0.0368801	1
2005	4	11	20	10	0	0.215115	0.172017	0.0376031	0.129144	0.0223787	1
2005	4	11	20	20	0	0.101203	0.206632	0.0861629	0.0802907	0.0294805	1
2005	4	11	20	30	0	0.188748	0.214227	0.0905618	0.101764	0.0361336	1
2005	4	11	20	40	0	0.199077	0.165737	0.0624973	0.101268	0.0255332	1
2005	4	11	20	50	0	0.245809	0.207309	0.0984663	0.0908016	0.0265308	1
2005	4	11	21	0	0	0.223946	0.281695	0.0708371	0.164219	0.0321063	1
2005	4	11	21	10	0	0.278194	0.209651	0.117407	0.0977138	0.0164454	1
2005	4	11	21	20	0	0.18474	0.365661	0.165524	0.18171	0.0435875	1
2005	4	11	21	30	0	0.328519	0.267117	0.157702	0.153367	0.0224975	1
2005	4	11	21	40	0	0.330276	0.148534	0.237086	0.0585877	0.0182451	1
2005	4	11	21	50	0	0.220414	0.264711	0.167166	0.0871372	0.0460563	1
2005	4	11	22	0	0	0.51754	0.116035	0.16111	0.179636	0.0328614	1
2005	4	11	22	10	0	0.265362	0.260827	0.231445	0.200405	0.0948148	1
2005	4	11	22	20	0	0.251218	0.153074	0.136064	0.17608	0.0341105	1
2005	4	11	22	30	0	0.349655	0.0973671	0.199589	0.160586	0.03542	1
2005	4	11	22	40	0	0.212995	0.177302	0.265979	0.127444	0.0282674	1
2005	4	11	22	50	0	0.202843	0.175565	0.171191	0.0627813	0.0245908	1
2005	4	11	23	0	0	0.125951	0.215148	0.212285	0.172878	0.0180696	1
2005	4	11	23	10	0	0.244757	0.111604	0.123813	0.114456	0.0185035	1
2005	4	11	23	20	0	0.217426	0.116866	0.119591	0.0908484	0.0317749	1
2005	4	11	23	30	0	0.280406	0.199532	0.0970906	0.0309262	0.0299414	1
2005	4	11	23	40	0	0.323502	0.07234	0.0696633	0.153269	0.0389901	1
2005	4	11	23	50	0	0.239049	0.117065	0.0820042	0.144839	0.0290539	1
2005	4	12	0	0	0	0.137257	0.138979	0.0845602	0.0677894	0.0174625	1
2005	4	12	0	10	0	0.268473	0.107609	0.0942327	0.127183	0.0274314	1
2005	4	12	0	20	0	0.165886	0.193452	0.0875609	0.178661	0.0389291	1
2005	4	12	0	30	0	0.0761097	0.251619	0.0774985	0.129606	0.0296452	1
2005	4	12	0	40	0	0.107492	0.275588	0.0902477	0.136081	0.0491753	1
2005	4	12	0	50	0	0.157413	0.291944	0.0681285	0.142298	0.0198319	1
2005	4	12	1	0	0	0.186417	0.240169	0.0698464	0.211813	0.0284644	1
2005	4	12	1	10	0	0.27782	0.067996	0.227137	0.15053	0.0269812	1
2005	4	12	1	20	0	0.224508	0.202094	0.119574	0.153942	0.0318014	1
2005	4	12	1	30	0	0.188373	0.227062	0.0559832	0.116627	0.0259804	1
2005	4	12	1	40	0	0.166986	0.257172	0.0815605	0.135932	0.0358543	1
2005	4	12	1	50	0	0.165727	0.243905	0.0798229	0.149638	0.0331968	1
2005	4	12	2	0	0	0.156285	0.252768	0.0608401	0.13479	0.0294139	1
2005	4	12	2	10	0	0.276335	0.291273	0.0876756	0.119186	0.0322588	1
2005	4	12	2	20	0	0.20999	0.227994	0.040022	0.111831	0.0388207	1
2005	4	12	2	30	0	0.0852141	0.261635	0.0626768	0.166367	0.0303974	1
2005	4	12	2	40	0	0.213068	0.232019	0.0801702	0.122128	0.0348809	1
2005	4	12	2	50	0	0.207344	0.308392	0.0650363	0.0764721	0.0335691	1
2005	4	12	3	0	0	0.349131	0.129036	0.122815	0.159338	0.0462361	1
2005	4	12	3	10	0	0.122924	0.29912	0.0778768	0.0685966	0.10144	1
2005	4	12	3	20	0	0.239726	0.254179	0.0825335	0.11818	0.0288976	1
2005	4	12	3	30	0	0.181911	0.213707	0.115438	0.156122	0.0426376	1
2005	4	12	3	40	0	0.123369	0.1355	0.106541	0.0673546	0.0422866	1
2005	4	12	3	50	0	0.0550443	0.353568	0.0689866	-0.00156625	0.0391269	1
2005	4	12	4	0	0	0.116064	0.262677	0.117733	0.0778405	0.0420615	1
2005	4	12	4	10	0	0.00485654	0.477148	0.0761511	0.107397	0.0328142	1
2005	4	12	4	20	0	0.330908	0.149652	0.0925179	0.195482	0.0397983	1
2005	4	12	4	30	0	0.152107	0.328135	0.220418	0.11065	0.0286309	1
2005	4	12	4	40	0	0.272628	0.28683	0.135329	0.115665	0.0270538	1
2005	4	12	4	50	0	0.0992729	0.326984	0.14383	0.118978	0.0355503	1
2005	4	12	5	0	0	0.211833	0.355682	0.117895	0.106345	0.0424152	1
2005	4	12	5	10	0	0.0938755	0.404008	0.137904	0.0586149	0.0451977	1
2005	4	12	5	20	0	0.0589331	0.391951	0.122447	0.0602103	0.0446106	1
2005	4	12	5	30	0	0.233592	0.329519	0.193395	0.139512	0.0438585	1
2005	4	12	5	40	0	0.156388	0.458819	0.106612	0.14337	0.0529263	1
