xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb64_Isoprene, ppb105_MACR_m70, ppb120_MVK, ppb233_Pinene_alpha, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb258_Limonene,MT
1974600,1956600,1953000,5.6121,0.5611,0.9144,0.162,0.0147,0.1466,0.0583,0.3669
1976400,1958400,1954800,1.4398,0.2654,0.4382,0.1404,0.0123,0.1164,0.062,0.3188
1978200,1960200,1956600,1.6786,0.2081,0.4273,0.2173,0.0184,0.1695,0.0828,0.4696
1980000,1962000,1958400,2.6179,0.2272,0.3827,0.2,0.0168,0.1734,0.063,0.4364
1981800,1963800,1960200,2.2807,0.2129,0.3093,0.1861,0.0167,0.1649,0.0395,0.3905
1983600,1965600,1962000,4.0447,0.1774,0.2071,0.2136,0.0189,0.1911,0.0547,0.4594
1985400,1967400,1963800,3.9629,0.1643,0.2068,0.2138,0.0181,0.2018,0.061,0.4766
1987200,1969200,1965600,4.9942,0.2015,0.2013,0.2786,0.0245,0.2721,0.0735,0.6242
1989000,1971000,1967400,4.6763,0.2853,0.3852,0.375,0.0328,0.359,0.0668,0.8008
1990800,1972800,1969200,4.7767,0.2884,0.2257,0.496,0.0444,0.4653,0.0736,1.0349
1992600,1974600,1971000,4.5296,0.3193,0.1784,0.3816,0.0369,0.3807,0.0494,0.8117
1994400,1976400,1972800,4.6586,0.2475,0.0858,0.523,0.0465,0.5052,0.0636,1.0918
1996200,1978200,1974600,4.8879,0.2084,0.0563,0.4476,0.0423,0.4426,0.0745,0.9647
1998000,1980000,1976400,5.0349,0.1775,0.0324,0.4716,0.0406,0.4513,0.0938,1.0167
1999800,1981800,1978200,3.9578,0.1871,0.0327,0.4054,0.0363,0.3787,0.0547,0.8388
2001600,1983600,1980000,3.317,0.1975,0.0304,0.342,0.0327,0.3431,0.0433,0.7284
2003400,1985400,1981800,2.8392,0.2039,0.0252,0.2817,0.0292,0.3025,0.0325,0.6167
2005200,1987200,1983600,2.609,0.2019,0.0195,0.3389,0.0346,0.3566,0.0372,0.7327
2007000,1989000,1985400,2.4091,0.2121,0.0167,0.5294,0.0457,0.5143,0.0458,1.0895
2008800,1990800,1987200,2.8943,0.1452,0.0109,0.6343,0.0508,0.5905,0.0929,1.3177
2010600,1992600,1989000,2.6882,0.1704,0.0122,0.5663,0.0507,0.5877,0.0652,1.2192
2012400,1994400,1990800,2.7744,0.1598,0.0082,0.5475,0.0501,0.5625,0.0739,1.1839
2014200,1996200,1992600,2.8115,0.1686,0.0078,0.48,0.0469,0.5148,0.0543,1.0491
2016000,1998000,1994400,2.602,0.1402,0.005,0.4733,0.0457,0.4849,0.0548,1.013
2017800,1999800,1996200,2.4801,0.1187,0.0043,0.4817,0.0455,0.5008,0.0594,1.0419
2019600,2001600,1998000,2.3613,0.1031,0.0038,0.4751,0.0457,0.4743,0.0639,1.0133
2021400,2003400,1999800,2.1256,0.1046,0.0037,0.482,0.047,0.4829,0.0691,1.034
2023200,2005200,2001600,2.1231,0.1247,0.0051,0.4218,0.0416,0.4342,0.0631,0.9191
2025000,2007000,2003400,1.9273,0.0946,0.0028,0.552,0.0466,0.4746,0.073,1.0996
2026800,2008800,2005200,1.9858,0.1,0.0038,0.4241,0.0411,0.401,0.0598,0.8849
2028600,2010600,2007000,2.0659,0.089,0.0047,0.4443,0.0432,0.4146,0.0805,0.9394
2030400,2012400,2008800,1.8443,0.1001,0.005,0.4202,0.0459,0.3531,0.0607,0.834
2032200,2014200,2010600,2.0816,0.1233,0.0075,0.3526,0.0444,0.3141,0.0533,0.72
2034000,2016000,2012400,2.4159,0.1351,0.0118,0.3306,0.0472,0.3151,0.0606,0.7063
2035800,2017800,2014200,2.3532,0.1331,0.0127,0.4386,0.0479,0.3596,0.0792,0.8774
2037600,2019600,2016000,2.8707,0.1896,0.025,0.4148,0.0466,0.3354,0.0777,0.8279
2039400,2021400,2017800,2.9133,0.4801,0.4262,0.3852,0.0427,0.3018,0.0718,0.7588
2041200,2023200,2019600,2.6163,0.4329,0.1357,0.385,0.0408,0.2818,0.0765,0.7433
2043000,2025000,2021400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2044800,2026800,2023200,3.2705,0.5197,0.1593,0.2825,0.0362,0.2189,0.0599,0.5613
2046600,2028600,2025000,3.5834,0.4559,0.14,0.2058,0.0236,0.1635,0.0529,0.4222
2048400,2030400,2026800,3.9129,0.4242,0.1311,0.2024,0.0214,0.1593,0.0576,0.4193
2050200,2032200,2028600,2.9112,0.3478,0.1202,0.1169,0.0143,0.1036,0.0468,0.2673
2052000,2034000,2030400,3.194,0.3079,0.1168,0.1208,0.0122,0.1111,0.0411,0.273
2053800,2035800,2032200,4.5621,0.3297,0.1923,0.285,0.0258,0.2149,0.0766,0.5765
2055600,2037600,2034000,4.3196,0.3147,0.2672,0.1826,0.0146,0.148,0.0544,0.385
2057400,2039400,2035800,3.3719,0.3223,0.28,0.2391,0.0169,0.1658,0.046,0.4509
2059200,2041200,2037600,2.4358,0.2837,0.2881,0.1127,0.009,0.0867,0.0397,0.2391
2061000,2043000,2039400,3.1008,0.2823,0.3462,0.1314,0.0112,0.1108,0.0526,0.2948
2062800,2044800,2041200,2.9633,0.3209,0.4778,0.1374,0.0111,0.1075,0.0445,0.2894
2064600,2046600,2043000,4.4363,0.3654,0.5947,0.2263,0.0159,0.1714,0.0853,0.483
2066400,2048400,2044800,2.7437,0.4262,0.7286,0.1221,0.0157,0.1008,0.0296,0.2525
2068200,2050200,2046600,4.2813,0.5381,0.9873,0.1343,0.0165,0.1216,0.0347,0.2906
2070000,2052000,2048400,2.1031,0.5848,1.1908,0.0888,0.0112,0.0797,0.0274,0.1959
2071800,2053800,2050200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2073600,2055600,2052000,2.9742,0.8705,2.0487,0.0623,0.0133,0.0745,0.0124,0.1492
2075400,2057400,2053800,4.3574,0.9409,2.0776,0.0705,0.0158,0.0952,0.0119,0.1776
2077200,2059200,2055600,6.0902,1.0723,2.2447,0.103,0.0176,0.1515,0.0137,0.2682
2079000,2061000,2057400,3.3581,0.9876,2.1242,0.0335,0.0125,0.07,0.0027,0.1062
2080800,2062800,2059200,5.4495,1.1105,2.1638,0.098,0.0193,0.1648,0.0108,0.2736
2082600,2064600,2061000,7.1899,0.6789,0.9687,0.6346,0.0588,0.6645,0.1137,1.4128
2084400,2066400,2062800,7.6055,1.0777,1.32,2.9391,0.1417,2.5405,0.0883,5.5679
2086200,2068200,2064600,7.8147,1.4708,1.7695,0.1475,0.0277,0.2583,0.0098,0.4156
2088000,2070000,2066400,6.6609,1.6314,1.842,0.0675,0.0198,0.1792,0.0043,0.251
2089800,2071800,2068200,7.188,1.2881,1.176,0.5531,0.0726,0.7408,0.0325,1.3264
2091600,2073600,2070000,6.2317,1.1219,0.9252,0.3863,0.0578,0.5448,0.0286,0.9597
2093400,2075400,2071800,5.1803,0.9283,0.8806,0.3339,0.0554,0.4663,0.0211,0.8213
2095200,2077200,2073600,6.3964,0.853,0.5496,0.4655,0.0677,0.6087,0.0347,1.1089
2097000,2079000,2075400,6.8808,0.7619,0.4226,0.629,0.0717,0.737,0.0504,1.4164
2098800,2080800,2077200,6.018,0.5892,0.3316,0.7581,0.0738,0.8771,0.0697,1.7049
2100600,2082600,2079000,5.4934,0.5882,0.3207,0.9616,0.0767,1.0074,0.0782,2.0472
2102400,2084400,2080800,4.4148,0.6255,0.426,0.6434,0.0627,0.6998,0.071,1.4142
2104200,2086200,2082600,3.4025,0.5347,0.4179,0.7194,0.0611,0.6723,0.0872,1.4789
2106000,2088000,2084400,2.6471,0.4761,0.3744,1.124,0.0852,0.8809,0.0901,2.095
2107800,2089800,2086200,2.8499,0.408,0.2783,0.8447,0.0734,0.719,0.0967,1.6604
2109600,2091600,2088000,2.5395,0.4322,0.335,0.6644,0.0627,0.5794,0.0695,1.3133
2111400,2093400,2089800,2.2102,0.3916,0.326,0.8548,0.067,0.667,0.0819,1.6037
2113200,2095200,2091600,1.9966,0.3554,0.3313,0.8968,0.0676,0.6775,0.0827,1.657
2115000,2097000,2093400,1.917,0.3225,0.301,1.2124,0.0782,0.8849,0.0949,2.1922
2116800,2098800,2095200,2.1073,0.331,0.3427,0.8515,0.0694,0.6211,0.082,1.5546
2118600,2100600,2097000,2.273,0.3898,0.5348,0.4758,0.0656,0.3683,0.0629,0.907
2120400,2102400,2098800,2.7053,0.4767,0.5738,0.2886,0.0368,0.2388,0.0563,0.5837
2122200,2104200,2100600,2.5341,0.4735,0.5404,0.2063,0.0241,0.1764,0.0389,0.4216
2124000,2106000,2102400,3.043,0.4365,0.5585,0.1718,0.0212,0.1501,0.0395,0.3614
2125800,2107800,2104200,3.1937,0.4539,0.5872,0.1552,0.0196,0.1403,0.0429,0.3384
2127600,2109600,2106000,3.6791,0.538,0.7525,0.17,0.0235,0.1447,0.0485,0.3632
2129400,2111400,2107800,2.3286,0.5348,0.7464,0.1068,0.0215,0.0911,0.0262,0.2241
2131200,2113200,2109600,5.5235,0.6153,0.7716,0.1745,0.0257,0.1603,0.0711,0.4059
2133000,2115000,2111400,4.9461,0.4817,0.6069,0.2373,0.0185,0.1673,0.0704,0.475
2134800,2116800,2113200,3.9514,0.5927,1.3395,0.1732,0.0153,0.1306,0.0436,0.3474
2136600,2118600,2115000,4.4152,0.6251,1.1827,0.134,0.0267,0.1268,0.0535,0.3143
2138400,2120400,2116800,8.2994,0.6059,1.0318,0.3035,0.0401,0.2846,0.1224,0.7105
2140200,2122200,2118600,5.5613,0.4332,0.7095,0.1606,0.0196,0.1473,0.0601,0.368
2142000,2124000,2120400,5.246,0.5337,0.7803,0.197,0.0316,0.1829,0.0646,0.4445
2143800,2125800,2122200,6.6216,0.5767,0.9266,0.1679,0.0173,0.161,0.0727,0.4016
2145600,2127600,2124000,6.7454,0.5417,0.8219,0.1471,0.0162,0.1603,0.0651,0.3725
2147400,2129400,2125800,6.5434,0.5031,0.6862,0.1363,0.0157,0.1595,0.0711,0.3669
2149200,2131200,2127600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2151000,2133000,2129400,4.9627,0.5389,0.8006,0.1259,0.0166,0.1225,0.0499,0.2983
2152800,2134800,2131200,6.0703,0.5209,0.8535,0.1887,0.0218,0.1823,0.0704,0.4414
2154600,2136600,2133000,4.0316,0.5413,0.9442,0.1167,0.016,0.1277,0.0494,0.2938
2156400,2138400,2134800,4.5007,0.5619,1.0717,0.1627,0.0181,0.1709,0.0523,0.3859
2158200,2140200,2136600,5.9354,0.6058,1.4153,0.1725,0.0221,0.1883,0.063,0.4238
2160000,2142000,2138400,5.9119,0.6888,1.6232,0.1953,0.0408,0.2049,0.0651,0.4653
2161800,2143800,2140200,6.0339,0.8052,1.8438,0.239,0.0597,0.255,0.0592,0.5532
2163600,2145600,2142000,5.1061,0.8682,1.8233,0.2167,0.0292,0.2299,0.035,0.4816
2165400,2147400,2143800,4.9322,0.8748,1.5555,0.2221,0.0344,0.2526,0.0267,0.5014
2167200,2149200,2145600,4.6187,0.8076,1.2662,0.2563,0.0415,0.2888,0.0393,0.5844
2169000,2151000,2147400,4.7031,0.7952,1.1595,0.2652,0.0427,0.3068,0.0398,0.6118
2170800,2152800,2149200,4.4298,0.7715,1.0664,0.3137,0.0522,0.37,0.0394,0.7231
2172600,2154600,2151000,4.0001,0.7275,1.0228,0.3373,0.0478,0.39,0.0377,0.765
2174400,2156400,2152800,3.5044,0.6742,0.9808,0.3872,0.0554,0.4329,0.0511,0.8712
2176200,2158200,2154600,3.0536,0.6332,0.9427,0.5609,0.0598,0.5783,0.0577,1.1969
2178000,2160000,2156400,2.5063,0.598,0.95,0.8141,0.066,0.7505,0.0554,1.62
2179800,2161800,2158200,2.186,0.6215,1.0653,0.5698,0.0576,0.5977,0.0423,1.2098
2181600,2163600,2160000,2.0015,0.5565,0.9309,0.6673,0.0635,0.6764,0.0529,1.3966
2183400,2165400,2161800,1.7364,0.5528,0.9174,0.624,0.0601,0.633,0.0491,1.3061
2185200,2167200,2163600,1.5627,0.598,0.9853,0.4167,0.0485,0.4474,0.0332,0.8973
2187000,2169000,2165400,1.4671,0.5896,0.9732,0.501,0.0549,0.5292,0.0306,1.0608
2188800,2170800,2167200,1.4165,0.5131,0.7944,1.2596,0.0861,1.2851,0.0674,2.6121
2190600,2172600,2169000,1.2905,0.5631,0.8547,0.8546,0.0702,0.8761,0.0477,1.7784
2192400,2174400,2170800,1.2271,0.5353,0.7631,0.8252,0.0697,0.8409,0.0474,1.7135
2194200,2176200,2172600,1.1543,0.4367,0.6074,1.0959,0.0788,1.1398,0.0627,2.2984
2196000,2178000,2174400,0.969,0.435,0.5963,1.2174,0.0828,1.196,0.0693,2.4827
2197800,2179800,2176200,0.8308,0.4238,0.5636,0.7799,0.0659,0.7635,0.057,1.6004
2199600,2181600,2178000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2201400,2183400,2179800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2203200,2185200,2181600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2205000,2187000,2183400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2206800,2188800,2185200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2208600,2190600,2187000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2210400,2192400,2188800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2212200,2194200,2190600,4.1413,0.2548,0.5047,0.1657,0.016,0.1568,0.0583,0.3808
2214000,2196000,2192400,3.9784,0.2991,0.603,0.1674,0.0156,0.1414,0.0359,0.3447
2215800,2197800,2194200,3.728,0.2938,0.7544,0.1211,0.0111,0.1037,0.0329,0.2577
2217600,2199600,2196000,5.5169,0.3453,0.8812,0.1645,0.0182,0.1705,0.0724,0.4074
2219400,2201400,2197800,4.9122,0.3155,0.7364,0.1232,0.0134,0.1343,0.0578,0.3153
2221200,2203200,2199600,3.3766,0.3518,0.7773,0.0852,0.0096,0.0904,0.0369,0.2125
2223000,2205000,2201400,5.2022,0.4045,0.9536,0.1099,0.0166,0.1398,0.0607,0.3104
2224800,2206800,2203200,6.3312,0.4017,0.9271,0.1309,0.0161,0.1572,0.0621,0.3502
2226600,2208600,2205000,4.5777,0.3991,0.943,0.1115,0.0123,0.1232,0.0435,0.2782
2228400,2210400,2206800,5.2508,0.3703,0.9382,0.1408,0.0139,0.148,0.0579,0.3467
2230200,2212200,2208600,6.7616,0.4248,1.1402,0.1466,0.0173,0.1697,0.0748,0.3911
2232000,2214000,2210400,5.4529,0.455,1.3658,0.1101,0.0113,0.1192,0.0484,0.2777
