AOCTimewave, AmbTemp, DewPtTemp, DewPtTempTDL, H2Omr, PotTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd
82028,15.991,-7.569,-23.823,2.87,313.45,18.72,753.82,0.04,309.73,7.37
82029,15.985,-7.571,-23.824,2.87,313.44,18.72,753.88,0.26,309.87,7.36
82030,15.982,-7.596,-23.825,2.87,313.43,18.69,753.89,0.37,310.23,7.41
82031,16.005,-7.596,-23.824,2.87,313.44,18.66,754.01,0.48,310.2,7.43
82032,16.02,-7.62,-23.824,2.86,313.45,18.61,754.12,0.55,309.8,7.36
82033,16.04,-7.625,-23.824,2.86,313.47,18.58,754.14,0.62,309.54,7.32
82034,16.065,-7.65,-23.825,2.85,313.47,18.51,754.33,0.63,309.53,7.3
82035,16.081,-7.676,-23.824,2.85,313.48,18.45,754.4,0.58,309.53,7.27
82036,16.091,-7.677,-23.823,2.84,313.47,18.44,754.57,0.56,309.67,7.21
82037,16.135,-7.673,-23.822,2.85,313.51,18.39,754.63,0.46,308.94,7.11
82038,16.115,-7.67,-23.821,2.85,313.5,18.42,754.56,0.42,308.07,6.98
82039,16.162,-7.671,-23.822,2.85,313.55,18.36,754.55,0.34,307.49,6.76
82040,16.162,-7.67,-23.821,2.85,313.57,18.36,754.35,0.14,307.03,6.63
82041,16.147,-7.646,-23.821,2.85,313.57,18.42,754.27,0.19,306.35,6.44
82042,16.155,-7.624,-23.823,2.86,313.59,18.44,754.12,0.2,306.52,6.48
82043,16.108,-7.572,-23.823,2.87,313.54,18.57,754.12,0.14,306.52,6.46
82044,16.111,-7.519,-23.823,2.88,313.55,18.64,754.05,0.17,306.47,6.48
82045,16.156,-7.492,-23.824,2.89,313.61,18.63,753.99,0.19,306.38,6.32
82046,16.117,-7.466,-23.823,2.89,313.57,18.71,753.94,0.24,306.5,6.21
82047,16.154,-7.415,-23.824,2.91,313.59,18.74,754.08,0.13,307.05,6.09
82048,16.191,-7.384,-23.825,2.91,313.64,18.74,754.01,-0.07,307.17,6.07
82049,16.163,-7.314,-23.825,2.93,313.61,18.88,754.04,-0.02,306.84,6.09
82050,16.14,-7.252,-23.825,2.94,313.58,19,754.08,0.05,307.67,6.23
82051,16.14,-7.216,-23.823,2.95,313.58,19.05,754.1,-0.15,307.29,6.36
82052,16.123,-7.163,-23.824,2.96,313.54,19.15,754.24,-0.11,307.36,6.46
82053,16.116,-7.11,-23.824,2.97,313.51,19.24,754.42,0.06,307.64,6.58
82054,16.133,-7.078,-23.825,2.98,313.53,19.26,754.45,0.06,308.08,6.68
82055,16.138,-7.051,-23.824,2.99,313.53,19.3,754.47,0.16,307.66,6.64
82056,16.14,-7.052,-23.824,2.99,313.54,19.29,754.45,0.26,307.94,6.69
82057,16.116,-7.027,-23.823,2.99,313.51,19.36,754.41,0.26,309.02,6.88
82058,16.123,-7.046,-23.823,2.99,313.53,19.32,754.34,0.31,308.66,6.93
82059,16.138,-7.076,-23.824,2.98,313.54,19.26,754.35,0.39,308.11,6.8
82060,16.14,-7.108,-23.823,2.97,313.55,19.21,754.32,0.46,307.81,6.68
82061,16.141,-7.109,-23.824,2.97,313.55,19.21,754.32,0.41,307.07,6.83
82062,16.171,-7.08,-23.825,2.98,313.58,19.21,754.36,0.27,306.7,6.76
82063,16.168,-7.098,-23.824,2.98,313.59,19.19,754.28,0.3,306.39,6.67
82064,16.144,-7.145,-23.823,2.97,313.57,19.15,754.23,0.57,306.22,6.57
82065,16.151,-7.183,-23.823,2.96,313.58,19.08,754.19,0.62,306.63,6.41
82066,16.21,-7.212,-23.823,2.95,313.66,18.97,754.04,0.43,306.81,6.38
82067,16.2,-7.24,-23.824,2.95,313.65,18.94,754.06,0.47,307.48,6.48
82068,16.218,-7.24,-23.824,2.95,313.69,18.92,753.88,0.42,307.41,6.61
82069,16.237,-7.269,-23.823,2.94,313.71,18.85,753.85,0.43,307.89,6.46
82070,16.247,-7.32,-23.823,2.93,313.74,18.76,753.74,0.22,307.44,6.45
82071,16.249,-7.348,-23.823,2.92,313.73,18.72,753.8,0.24,307.34,6.69
82072,16.233,-7.351,-23.823,2.92,313.71,18.74,753.81,0.05,307.94,6.72
82073,16.222,-7.375,-23.825,2.92,313.71,18.72,753.71,-0.16,307.02,6.72
82074,16.254,-7.402,-23.825,2.91,313.76,18.64,753.6,-0.28,306.18,6.76
82075,16.195,-7.431,-23.824,2.9,313.73,18.67,753.36,-0.43,306.37,6.91
82076,16.151,-7.434,-23.825,2.9,313.67,18.72,753.39,-0.55,306.21,6.9
82077,16.135,-7.434,-23.825,2.9,313.67,18.73,753.3,-0.56,306.01,6.95
82078,16.135,-7.458,-23.824,2.9,313.67,18.7,753.28,-0.33,305.1,6.99
82079,16.096,-7.46,-23.824,2.9,313.65,18.74,753.1,-0.2,305.41,7.15
82080,16.045,-7.461,-23.824,2.9,313.59,18.81,753.14,-0.24,305.98,7.2
82081,16.041,-7.48,-23.824,2.89,313.58,18.78,753.14,-0.32,306.12,7.28
82082,16.028,-7.51,-23.824,2.89,313.57,18.76,753.13,-0.36,305.87,7.33
82083,16.036,-7.564,-23.824,2.88,313.6,18.67,752.95,-0.32,305.88,7.39
82084,16.04,-7.615,-23.823,2.86,313.61,18.59,752.96,-0.11,305.43,7.37
82085,16.034,-7.65,-23.823,2.86,313.57,18.55,753.23,0.06,305.27,7.36
82086,16.024,-7.654,-23.823,2.85,313.54,18.55,753.39,0.18,305.4,7.48
82087,16.027,-7.653,-23.823,2.85,313.52,18.55,753.56,0.36,305.2,7.46
82088,16.101,-7.678,-23.824,2.85,313.57,18.42,753.83,0.53,305.58,7.5
82089,16.108,-7.677,-23.824,2.85,313.52,18.42,754.27,0.72,305.03,7.55
82090,16.205,-7.652,-23.823,2.85,313.58,18.34,754.71,0.86,305.66,7.6
82091,16.21,-7.676,-23.822,2.84,313.52,18.3,755.25,0.99,306.81,7.54
82092,16.252,-7.677,-23.823,2.84,313.49,18.25,755.85,1.16,308.64,7.45
82093,16.286,-7.703,-23.824,2.83,313.42,18.17,756.73,1.33,308.94,7.25
82094,16.351,-7.735,-23.825,2.82,313.4,18.05,757.56,1.33,309.13,7.1
82095,16.437,-7.76,-23.824,2.81,313.38,17.91,758.49,1.26,310.19,6.85
82096,16.502,-7.788,-23.824,2.8,313.36,17.8,759.22,1.12,309.63,6.77
82097,16.587,-7.811,-23.823,2.79,313.35,17.67,760.15,0.9,309.45,6.82
82098,16.666,-7.815,-23.823,2.79,313.34,17.57,760.96,0.92,310.95,6.68
82099,16.738,-7.795,-23.824,2.79,313.3,17.52,761.93,0.79,313.5,6.52
82100,16.809,-7.791,-23.824,2.79,313.28,17.44,762.8,0.84,314.49,6.43
82101,16.877,-7.79,-23.824,2.79,313.24,17.37,763.74,0.86,315.11,6.45
82102,16.932,-7.788,-23.823,2.78,313.18,17.31,764.74,0.62,317.15,6.3
82103,16.973,-7.766,-23.824,2.78,313.13,17.29,765.58,0.41,318.09,6.21
82104,17.011,-7.762,-23.825,2.78,313.05,17.26,766.57,0.32,320.05,6
82105,17.04,-7.736,-23.824,2.78,312.97,17.26,767.52,0.1,318.81,5.99
82106,17.093,-7.733,-23.824,2.78,312.94,17.2,768.31,0.1,316.57,6
82107,17.121,-7.709,-23.823,2.78,312.87,17.2,769.18,0.09,318.44,5.6
82108,17.09,-7.699,-23.823,2.78,312.73,17.25,770.09,0.09,320.05,5.53
82109,17.108,-7.701,-23.823,2.78,312.66,17.23,770.88,0.12,320.31,5.39
82110,16.9,-7.752,-23.823,2.77,312.33,17.4,771.74,-0.09,318.87,6.05
82111,16.779,-7.779,-23.822,2.76,312.1,17.5,772.67,-0.28,317.25,6.54
82112,16.681,-7.851,-23.822,2.74,311.88,17.51,773.59,-0.46,317.15,7
82113,16.714,-7.985,-23.823,2.71,311.81,17.29,774.55,-0.38,316.15,7.21
82114,16.78,-8.187,-23.824,2.66,311.79,16.95,775.33,-0.51,316.67,7.2
82115,16.885,-8.439,-23.823,2.61,311.82,16.51,776.05,-0.37,319.17,7.43
82116,16.957,-8.754,-23.823,2.54,311.79,16.03,777.05,-0.5,319.62,7.63
82117,17.003,-9.082,-23.822,2.47,311.76,15.58,777.74,-0.61,319.29,8
82118,17.121,-9.363,-23.822,2.42,311.79,15.12,778.53,-0.39,319.32,8.09
82119,17.192,-9.641,-23.824,2.36,311.77,14.72,779.42,-0.48,315.05,8.4
82120,17.256,-9.914,-23.825,2.31,311.73,14.35,780.35,-0.48,315.25,8.72
82121,17.373,-10.233,-23.826,2.25,311.78,13.89,781.04,-0.96,317.77,8.66
82122,17.452,-10.586,-23.827,2.18,311.8,13.43,781.62,-0.91,315.06,9
82123,17.572,-10.943,-23.827,2.12,311.84,12.95,782.4,-0.75,312.76,9.33
82124,17.527,-11.277,-23.828,2.06,311.69,12.65,783.28,-0.55,317.05,9.6
82125,17.638,-11.606,-23.827,2.01,311.72,12.23,784.06,-0.49,319.39,9.49
82126,17.657,-11.928,-23.827,1.95,311.64,11.91,784.97,-0.19,319.71,9.68
82127,17.746,-12.298,-23.826,1.89,311.64,11.49,785.79,0.05,319.61,9.71
82128,17.818,-12.604,-23.825,1.85,311.65,11.16,786.42,0.29,319.5,9.68
82129,17.879,-12.819,-23.827,1.81,311.64,10.92,787.03,0.49,319.99,9.53
82130,17.93,-12.975,-23.828,1.79,311.63,10.75,787.62,0.71,320.99,9.38
82131,18.038,-13.101,-23.825,1.77,311.67,10.57,788.27,0.88,321.81,9.3
82132,18.105,-13.168,-23.825,1.76,311.64,10.46,789.15,0.85,321.68,9.28
82133,18.225,-13.219,-23.826,1.75,311.68,10.34,790,1.01,319.39,9.1
82134,18.303,-13.295,-23.823,1.74,311.65,10.22,790.98,1.1,320.5,9.12
82135,18.39,-13.401,-23.822,1.72,311.64,10.08,791.92,0.84,320.94,9.02
82136,18.5,-13.487,-23.822,1.7,311.64,9.94,792.96,0.67,319.82,8.99
82137,18.607,-13.569,-23.823,1.69,311.64,9.81,793.93,0.39,319.06,9.06
82138,18.674,-13.6,-23.825,1.68,311.6,9.74,795,0.23,318.94,8.99
82139,18.798,-13.67,-23.824,1.67,311.63,9.61,795.87,0.07,318.6,8.86
82140,18.866,-13.778,-23.824,1.66,311.59,9.48,796.92,-0.1,317.67,8.94
82141,18.989,-13.87,-23.827,1.64,311.61,9.34,797.92,-0.24,318.03,9.17
82142,19.01,-13.902,-23.824,1.63,311.51,9.3,798.98,-0.3,319.62,9.09
82143,19.125,-13.949,-23.826,1.63,311.48,9.2,800.38,-0.39,320.63,8.99
82144,19.132,-14.049,-23.826,1.61,311.36,9.12,801.46,-0.41,320.23,8.92
82145,19.09,-14.157,-23.825,1.59,311.17,9.06,802.82,-0.49,321.08,8.97
82146,19.065,-14.258,-23.823,1.58,311.02,9,803.91,-0.6,321.52,9.14
82147,18.94,-14.342,-23.824,1.56,310.74,9.01,805.29,-0.54,319.06,8.64
82148,18.677,-14.448,-23.824,1.55,310.31,9.09,806.59,-0.33,316.45,8.46
82149,18.418,-14.507,-23.824,1.54,309.89,9.19,807.96,-0.15,313.04,8.1
82150,18.001,-14.494,-23.825,1.54,309.31,9.46,809.2,-0.15,304.47,7.6
82151,17.3,-14.398,-23.825,1.55,308.45,9.97,810.29,0.08,295.72,7.01
82152,16.835,-14.219,-23.826,1.57,307.84,10.43,811.31,0.27,294.28,6.37
82153,16.581,-13.914,-23.827,1.61,307.46,10.87,812.39,0.32,292.55,6.44
82154,16.591,-13.532,-23.827,1.65,307.35,11.21,813.5,0.47,288.9,6.63
82155,16.539,-12.97,-23.825,1.73,307.17,11.78,814.62,0.75,292.01,6.48
82156,16.722,-12.329,-23.826,1.82,307.23,12.26,815.85,0.77,292.42,6.43
82157,16.801,-11.587,-23.825,1.93,307.17,12.95,817.16,0.62,289.36,6.53
82158,16.787,-10.773,-23.826,2.06,307.03,13.83,818.33,0.55,286.49,6.73
82159,16.944,-9.877,-23.825,2.2,307.08,14.7,819.46,0.44,285.82,6.53
82160,16.844,-8.809,-23.825,2.39,306.85,16.1,820.58,0.18,284.94,6.79
82161,16.954,-7.65,-23.825,2.62,306.83,17.5,821.88,0.2,283.46,6.97
82162,16.909,-6.428,-23.825,2.87,306.65,19.29,823.09,0.31,280.23,7.18
82163,16.926,-5.152,-23.825,3.16,306.54,21.24,824.31,0.41,282.16,6.94
82164,17.048,-3.75,-23.826,3.51,306.53,23.44,825.59,0.31,282.17,6.45
82165,17.118,-2.291,-23.825,3.91,306.49,26.02,826.65,0.35,278.29,6.34
82166,17.036,-0.831,-23.825,4.35,306.27,29.15,827.86,0.59,276.06,6.4
82167,17.115,0.543,-23.825,4.8,306.21,32.07,829.27,1,276.94,6.03
82168,17.187,1.811,-23.825,5.25,306.13,34.99,830.7,0.91,276.02,5.94
82169,17.256,3.041,-23.826,5.73,306.09,38.05,831.76,0.86,281.08,5.81
82170,17.478,4.26,-23.826,6.24,306.17,40.91,833.18,0.89,280.14,6.02
82171,17.657,5.479,-23.827,6.79,306.23,44.06,834.4,0.6,283.02,6.12
82172,17.894,6.66,-23.826,7.36,306.34,47.13,835.73,0.2,286.93,6.04
82173,18.001,7.831,-23.826,7.97,306.34,50.76,836.82,0.07,286.87,6.01
82174,18.147,8.98,-23.826,8.62,306.37,54.42,837.99,-0.05,284.56,6.11
82175,18.166,10.131,-23.825,9.31,306.28,58.79,839,-0.4,274.92,6.27
82176,18.14,11.262,-23.824,10.04,306.15,63.57,839.98,-0.64,273.65,6.55
82177,18.117,12.369,-23.823,10.8,306.02,68.57,840.91,-0.65,274.77,6.48
82178,18.276,13.452,-23.823,11.59,306.09,72.95,841.83,-0.88,280.3,6.28
82179,18.387,14.403,-23.823,12.33,306.11,77.14,842.78,-1.06,278.31,6.57
82180,18.428,15.233,-23.825,13.01,306.05,81.25,843.76,-0.97,277.58,6.98
82181,18.486,15.921,-23.824,13.59,305.99,84.68,844.88,-0.77,277.47,6.81
82182,18.49,16.478,-23.826,14.08,305.88,87.79,845.98,-0.8,281.41,6.14
82183,18.636,16.898,-23.825,14.45,305.94,89.38,846.87,-1.16,276.51,6.11
82184,18.708,17.144,-23.823,14.67,305.92,90.4,847.82,-1.47,274.62,6.24
82185,18.717,17.37,-23.821,14.87,305.84,91.68,848.69,-1.36,278.86,6.29
82186,18.781,17.521,-23.824,15,305.81,92.2,849.6,-1.25,279.89,6.02
82187,18.883,17.629,-23.822,15.09,305.86,92.25,850.17,-1.29,279.62,5.07
82188,18.854,17.644,-23.823,15.09,305.76,92.51,850.78,-1.12,289.35,5.29
82189,18.991,17.625,-23.823,15.07,305.87,91.58,851.18,-1.16,291.31,5.33
82190,19.08,17.5,-23.824,14.94,305.9,90.33,851.77,-1.28,281.95,6.2
82191,19.195,17.355,-23.826,14.78,305.94,88.83,852.52,-0.9,278.97,5.92
82192,19.283,17.086,-23.825,14.52,305.98,86.8,853.06,-0.72,277.91,5.4
82193,19.347,16.791,-23.828,14.23,305.99,84.81,853.61,-0.88,276.02,5.62
82194,19.346,16.441,-23.827,13.9,305.91,82.91,854.42,-0.95,274.72,6.1
82195,19.4,16.166,-23.824,13.64,305.86,81.15,855.5,-0.71,275.44,5.94
82196,19.395,15.963,-23.824,13.45,305.79,80.11,856.14,-0.78,274.13,6.23
82197,19.476,15.809,-23.825,13.3,305.77,78.9,857.16,-0.41,270.45,6.16
82198,19.534,15.759,-23.823,13.24,305.73,78.35,858.13,-0.42,269.6,6.26
82199,19.566,15.758,-23.823,13.22,305.68,78.19,858.95,-0.56,272.4,6.36
82200,19.687,15.842,-23.823,13.28,305.72,78.02,859.85,-0.77,274.24,6.32
82201,19.822,15.915,-23.826,13.33,305.78,77.72,860.61,-0.86,278.63,6.26
82202,20.021,15.949,-23.825,13.34,305.88,76.91,861.72,-0.72,280.02,6.33
82203,20.15,15.891,-23.827,13.28,305.92,75.99,862.67,-0.76,279.34,6.78
82204,20.223,15.832,-23.827,13.21,305.9,75.35,863.56,-0.66,280.01,6.92
82205,20.4,15.779,-23.83,13.16,306,74.25,864.42,-0.82,281.19,6.39
82206,20.413,15.745,-23.832,13.11,305.92,74.02,865.35,-0.71,278.27,6.33
82207,20.467,15.677,-23.833,13.04,305.88,73.45,866.32,-0.56,279.68,6.2
82208,20.468,15.712,-23.83,13.06,305.79,73.61,867.2,-0.16,274.71,5.85
82209,20.488,15.748,-23.83,13.07,305.73,73.69,868.04,-0.14,276.54,6.22
82210,20.567,15.813,-23.828,13.11,305.71,73.63,869,0.05,280.58,6.72
82211,20.8,15.824,-23.83,13.11,305.85,72.6,870.03,0.15,280.52,6.62
82212,20.863,15.782,-23.83,13.05,305.78,72.12,871.4,-0.21,279.11,6.92
82213,20.935,15.775,-23.829,13.03,305.74,71.76,872.57,-0.39,275.56,7.33
82214,21.166,15.756,-23.829,12.99,305.86,70.63,873.76,-0.5,275.34,7.31
82215,21.265,15.743,-23.829,12.96,305.84,70.13,875.06,-0.45,276.11,6.84
82216,21.379,15.684,-23.828,12.89,305.83,69.36,876.26,-0.84,275.04,6.4
82217,21.42,15.654,-23.825,12.85,305.79,69.05,877.16,-0.65,275.12,6.52
82218,21.51,15.676,-23.827,12.85,305.76,68.75,878.38,-0.54,272.83,6.98
82219,21.585,15.73,-23.823,12.89,305.74,68.67,879.39,-0.4,276.34,6.72
82220,21.706,15.82,-23.824,12.95,305.79,68.56,880.1,-0.71,280.93,6.03
82221,21.751,15.891,-23.825,12.99,305.73,68.68,881.19,-0.42,273.97,6.92
82222,21.82,15.963,-23.824,13.05,305.74,68.7,881.82,-0.5,273.82,7.04
82223,21.875,16.013,-23.825,13.08,305.71,68.69,882.7,-1.2,277.87,6.63
82224,21.901,16.076,-23.827,13.12,305.67,68.86,883.33,-1.12,277.7,6.7
82225,21.944,16.125,-23.828,13.15,305.63,68.89,884.27,-0.79,280.33,6.4
82226,22.009,16.135,-23.825,13.14,305.61,68.66,885.17,-0.7,278.77,6.37
82227,22.084,16.22,-23.826,13.2,305.6,68.71,886.02,-0.85,275.81,6.18
82228,22.171,16.307,-23.829,13.26,305.61,68.73,886.85,-0.69,276.28,6.05
82229,22.219,16.4,-23.83,13.33,305.55,68.94,887.99,-0.53,278,5.66
82230,22.325,16.46,-23.828,13.37,305.56,68.75,888.96,-0.74,286.01,5.32
82231,22.363,16.547,-23.828,13.43,305.51,68.98,889.91,-0.53,280.84,5.42
82232,22.419,16.688,-23.826,13.53,305.47,69.36,890.91,1.15,282.11,5.71
82233,22.499,16.772,-23.827,13.59,305.44,69.4,892.03,0.23,291.94,5.03
82234,22.63,16.886,-23.825,13.68,305.48,69.34,893.03,0.06,288.76,5.75
82235,22.671,16.996,-23.823,13.76,305.42,69.66,894,0.28,285.72,5.9
82236,22.799,17.054,-23.824,13.79,305.46,69.37,895.03,0.64,284.85,5.66
82237,22.82,17.152,-23.826,13.87,305.39,69.71,895.98,0.8,297.09,5.4
82238,23.048,17.224,-23.824,13.91,305.52,69.05,897.04,1.13,289.71,5.34
82239,23.107,17.304,-23.824,13.98,305.51,69.15,897.75,0.11,283.89,5.78
82240,23.193,17.379,-23.824,14.03,305.5,69.12,898.77,0.59,280.51,5.95
82241,23.245,17.434,-23.825,14.06,305.47,69.14,899.66,0.37,281.48,5.57
82242,23.402,17.48,-23.823,14.09,305.55,68.67,900.46,-0.62,277.69,6.13
82243,23.491,17.507,-23.825,14.1,305.55,68.41,901.39,-0.74,278.4,5.96
82244,23.587,17.504,-23.827,14.09,305.58,67.99,902.19,-0.66,277.69,6.18
82245,23.619,17.522,-23.826,14.09,305.54,67.94,902.94,-0.33,277.93,5.73
82246,23.675,17.526,-23.827,14.08,305.54,67.71,903.52,-0.67,276.39,5.81
82247,23.781,17.567,-23.825,14.11,305.58,67.45,904.23,-0.76,272.51,5.91
82248,23.92,17.547,-23.826,14.08,305.66,66.78,904.85,-0.6,268.56,6.23
82249,23.994,17.561,-23.826,14.09,305.68,66.54,905.47,-0.84,271.66,5.75
82250,23.938,17.565,-23.827,14.08,305.58,66.78,905.86,-1.02,273.08,5.48
82251,23.975,17.591,-23.826,14.1,305.57,66.75,906.35,-0.88,268.49,5.62
82252,24.04,17.591,-23.826,14.09,305.61,66.48,906.7,-0.4,263,5.66
82253,24.061,17.591,-23.826,14.08,305.57,66.39,907.28,0.1,258.75,5.86
82254,24.072,17.59,-23.827,14.08,305.54,66.34,907.7,0.11,263.2,6.01
82255,24.108,17.566,-23.826,14.05,305.54,66.09,908.16,0.37,260.7,5.84
82256,24.055,17.589,-23.824,14.06,305.46,66.4,908.39,0.35,260.14,6.05
82257,24.121,17.62,-23.825,14.09,305.5,66.27,908.72,0.09,259.58,6.01
82258,24.087,17.604,-23.825,14.07,305.42,66.34,909.16,0.68,262.65,6.17
82259,24.194,17.641,-23.824,14.1,305.5,66.05,909.43,0.63,264.24,5.74
82260,24.22,17.671,-23.825,14.12,305.52,66.08,909.51,0.72,265.35,4.36
82261,24.302,17.702,-23.824,14.15,305.58,65.88,909.77,0.41,265.99,4.05
82262,24.111,17.749,-23.824,14.19,305.36,66.86,910,0.95,275.01,5.53
82263,24.265,17.759,-23.823,14.19,305.51,66.27,910.12,1.85,283.5,5.97
82264,24.404,17.8,-23.823,14.23,305.66,65.87,910.01,1.54,288.66,5.27
82265,24.47,17.827,-23.824,14.26,305.74,65.72,909.97,0.84,283.05,4.57
82266,24.51,17.845,-23.825,14.27,305.79,65.63,909.86,0.75,270.34,5.1
82267,24.433,17.891,-23.826,14.32,305.7,66.14,909.92,-0.05,273.76,5.21
82268,24.393,17.916,-23.826,14.34,305.66,66.42,909.92,-0.14,273.04,5.52
82269,24.294,17.939,-23.825,14.36,305.56,66.92,909.88,-0.36,285.49,5.37
82270,24.33,17.964,-23.825,14.38,305.6,66.88,909.92,0.04,284.8,5.89
82271,24.378,17.988,-23.825,14.41,305.66,66.79,909.79,0.28,281.25,5.61
82272,24.367,18.015,-23.826,14.44,305.66,66.94,909.68,1.17,286.32,4.64
82273,24.43,18.02,-23.826,14.45,305.75,66.71,909.34,1.49,286.83,4.66
82274,24.415,18.035,-23.826,14.46,305.75,66.83,909.19,2.01,281.74,4.65
82275,24.431,18.038,-23.827,14.47,305.79,66.78,908.99,2.18,283.55,4.2
82276,24.377,18.041,-23.826,14.47,305.75,67.02,908.84,1.86,286.24,5.69
82277,24.371,18.065,-23.826,14.5,305.74,67.15,908.84,2.01,292.73,5.28
82278,24.365,18.073,-23.825,14.5,305.73,67.2,908.89,1.42,287.73,5.46
82279,24.42,18.065,-23.826,14.49,305.77,66.94,909.02,0.83,280.47,4.47
82280,24.341,18.049,-23.825,14.48,305.68,67.2,909.19,0.04,275.43,5.6
82281,24.363,18.027,-23.825,14.45,305.67,67.01,909.5,-0.58,271.11,6.32
82282,24.343,18.043,-23.825,14.46,305.62,67.16,909.77,-0.81,274.09,5.13
82283,24.375,18.002,-23.826,14.42,305.66,66.85,909.74,-0.67,265.53,5.7
82284,24.354,17.991,-23.827,14.41,305.63,66.9,909.8,-0.38,264.68,5.48
82285,24.368,17.968,-23.827,14.39,305.64,66.74,909.89,-0.01,268.22,5.09
82286,24.334,17.944,-23.827,14.36,305.59,66.78,910.07,-0.28,269.5,5.09
82287,24.367,17.961,-23.827,14.38,305.61,66.71,910.16,-0.57,266.71,4.97
82288,24.422,17.922,-23.828,14.34,305.68,66.32,910.08,-0.61,261.97,4.79
82289,24.392,17.913,-23.827,14.33,305.65,66.41,910.07,-0.71,266.12,5.18
82290,24.31,17.899,-23.825,14.32,305.57,66.68,910.01,-0.83,270.35,4.89
82291,24.322,17.877,-23.825,14.3,305.58,66.54,909.98,-0.54,272.49,5.02
82292,24.304,17.85,-23.826,14.28,305.58,66.5,909.82,-1.01,273.81,5.36
82293,24.31,17.824,-23.826,14.26,305.59,66.36,909.81,-1.05,272.06,5.61
82294,24.286,17.797,-23.827,14.23,305.57,66.35,909.72,-1.05,271.94,5.69
82295,24.26,17.818,-23.826,14.25,305.56,66.54,909.59,-0.69,273.24,4.93
82296,24.233,17.824,-23.824,14.26,305.53,66.68,909.62,-0.37,271.82,4.66
82297,24.291,17.824,-23.825,14.26,305.6,66.44,909.44,-0.73,268.33,5.25
82298,24.211,17.803,-23.825,14.25,305.54,66.68,909.25,-0.76,268.29,5.24
82299,24.219,17.84,-23.825,14.28,305.55,66.8,909.24,-0.77,270.33,5.48
82300,24.2,17.868,-23.826,14.3,305.5,67.01,909.52,-1.05,268.66,5.06
82301,24.229,17.897,-23.824,14.33,305.52,67.01,909.61,-1.01,268.59,4.83
82302,24.23,17.902,-23.825,14.33,305.52,67.03,909.69,-0.99,270.57,5.23
82303,24.275,17.895,-23.825,14.32,305.54,66.81,909.88,-1.06,271.4,4.95
82304,24.302,17.918,-23.826,14.34,305.57,66.8,909.87,-0.98,265.82,5.19
82305,24.294,17.9,-23.826,14.32,305.56,66.75,909.93,-0.7,263.33,4.95
82306,24.273,17.941,-23.825,14.36,305.52,67.02,910.11,-0.84,268.93,4.07
82307,24.284,17.927,-23.825,14.35,305.53,66.91,910.07,-0.95,269.78,4.22
82308,24.277,17.948,-23.824,14.36,305.51,67.03,910.27,-0.8,271.54,4.51
82309,24.334,17.95,-23.825,14.36,305.56,66.8,910.31,-0.91,270.7,4.82
82310,24.28,17.952,-23.823,14.37,305.5,67.03,910.38,-0.82,269.43,4.87
82311,24.281,17.929,-23.825,14.35,305.51,66.94,910.26,-1.2,275.97,4.48
82312,24.308,17.928,-23.825,14.34,305.52,66.82,910.43,-0.77,277.2,4.66
82313,24.266,17.928,-23.825,14.34,305.47,66.99,910.55,0.19,278.45,5.29
82314,24.505,17.923,-23.825,14.34,305.72,65.98,910.54,0.39,275.77,4.85
82315,24.374,17.897,-23.827,14.31,305.58,66.41,910.52,0.81,266.96,4.74
82316,24.288,17.897,-23.826,14.31,305.48,66.77,910.72,0.22,267.21,4.95
82317,24.303,17.874,-23.825,14.29,305.48,66.61,910.81,-0.46,273.54,5.06
82318,24.312,17.909,-23.825,14.32,305.48,66.72,910.94,-1.26,281.88,4.87
82319,24.396,17.882,-23.826,14.29,305.56,66.26,911.05,-0.5,273.47,5.25
82320,24.416,17.902,-23.824,14.31,305.56,66.26,911.17,-0.53,272.15,5.52
82321,24.375,17.925,-23.824,14.32,305.5,66.53,911.38,0.06,271.94,5.33
82322,24.377,17.905,-23.824,14.31,305.51,66.43,911.35,0.49,277.79,5.99
82323,24.434,17.917,-23.824,14.32,305.58,66.25,911.21,0.45,275.77,5.36
82324,24.44,17.948,-23.825,14.35,305.6,66.36,911.12,0.68,277.02,5.49
82325,24.453,18.001,-23.822,14.4,305.62,66.53,910.99,1.25,274.2,5.39
82326,24.476,18.032,-23.822,14.43,305.65,66.57,910.88,1.11,273.53,4.76
82327,24.469,18.048,-23.825,14.45,305.65,66.66,910.91,0.92,268.83,5
82328,24.5,18.065,-23.825,14.46,305.69,66.61,910.79,0.01,265.58,5.27
82329,24.568,18.091,-23.826,14.49,305.77,66.44,910.7,-0.68,270.03,4.71
82330,24.605,18.077,-23.826,14.48,305.81,66.23,910.65,-0.6,267.39,4.83
82331,24.599,18.011,-23.826,14.41,305.79,65.97,910.74,-0.75,271.56,5.07
82332,24.576,17.953,-23.826,14.36,305.78,65.82,910.64,-0.4,271.71,5.26
82333,24.564,17.931,-23.826,14.34,305.76,65.78,910.72,-0.3,272.33,5.1
82334,24.514,17.906,-23.826,14.32,305.7,65.88,910.81,-0.34,274.98,5.43
82335,24.401,17.884,-23.825,14.29,305.56,66.24,911.01,0.85,291.27,5.85
82336,24.573,17.88,-23.824,14.29,305.75,65.52,910.97,0.3,287.5,5.28
82337,24.598,17.86,-23.824,14.27,305.74,65.34,911.27,-0.35,287.14,4.83
