IEPOX-SOA	LO-OOA	MO-OOA	BBOA	ISOPOOH-SOA	T_series_start	T_series_end
1.56693	0.684042	1.37487	0.0567442	0.0773186	13-6-2013 17:04	13-6-2013 17:08
					13-6-2013 17:08	13-6-2013 17:12
1.54134	0.661546	1.40832	0.119811	0.0334773	13-6-2013 17:12	13-6-2013 17:16
					13-6-2013 17:16	13-6-2013 17:20
1.56786	0.669666	1.39382	0.112229	0	13-6-2013 17:20	13-6-2013 17:24
					13-6-2013 17:24	13-6-2013 17:28
1.57909	0.774075	1.37941	0.0158541	0.00656226	13-6-2013 17:28	13-6-2013 17:32
					13-6-2013 17:32	13-6-2013 17:36
1.62493	0.636995	1.58022	0.0954425	0.00716661	13-6-2013 17:36	13-6-2013 17:40
					13-6-2013 17:40	13-6-2013 17:44
1.43526	0.648931	1.7629	0.0634524	0.0522356	13-6-2013 17:44	13-6-2013 17:48
					13-6-2013 17:48	13-6-2013 17:52
1.60965	0.699654	1.43936	0.121205	0.0972302	13-6-2013 17:52	13-6-2013 17:56
					13-6-2013 17:56	13-6-2013 18:00
1.62298	0.637117	1.51946	0.123156	0.0828449	13-6-2013 18:00	13-6-2013 18:04
					13-6-2013 18:04	13-6-2013 18:08
1.67373	0.655605	1.59594	0.135893	0.0364142	13-6-2013 18:08	13-6-2013 18:12
					13-6-2013 18:12	13-6-2013 18:16
1.62106	0.735863	1.55856	0.0968441	0	13-6-2013 18:16	13-6-2013 18:20
					13-6-2013 18:20	13-6-2013 18:24
1.64832	0.7555	1.51926	0.109024	0.044938	13-6-2013 18:24	13-6-2013 18:28
					13-6-2013 18:28	13-6-2013 18:32
1.71111	0.671705	1.62929	0.0213647	0	13-6-2013 18:32	13-6-2013 18:36
					13-6-2013 18:36	13-6-2013 18:40
1.71072	0.774058	1.58335	0.0574548	0	13-6-2013 18:40	13-6-2013 18:44
					13-6-2013 18:44	13-6-2013 18:48
1.77437	0.656702	1.60783	0.118778	0	13-6-2013 18:48	13-6-2013 18:52
					13-6-2013 18:52	13-6-2013 18:56
1.86492	0.755727	1.51533	0.0476958	0	13-6-2013 18:56	13-6-2013 19:00
					13-6-2013 19:00	13-6-2013 19:04
					13-6-2013 19:04	13-6-2013 19:08
					13-6-2013 19:08	13-6-2013 19:12
					13-6-2013 19:12	13-6-2013 19:16
					13-6-2013 19:16	13-6-2013 19:20
					13-6-2013 19:20	13-6-2013 19:24
					13-6-2013 19:24	13-6-2013 19:28
					13-6-2013 19:28	13-6-2013 19:32
					13-6-2013 19:32	13-6-2013 19:36
1.74132	0.850047	1.53246	0.0338614	0	13-6-2013 19:36	13-6-2013 19:40
					13-6-2013 19:40	13-6-2013 19:44
					13-6-2013 19:44	13-6-2013 19:48
					13-6-2013 19:48	13-6-2013 19:52
					13-6-2013 19:52	13-6-2013 19:56
					13-6-2013 19:56	13-6-2013 20:00
					13-6-2013 20:00	13-6-2013 20:04
					13-6-2013 20:04	13-6-2013 20:08
1.96966	0.807252	1.56702	0.154074	0.00696899	13-6-2013 20:08	13-6-2013 20:12
					13-6-2013 20:12	13-6-2013 20:16
1.97428	0.903175	1.58919	0.0829425	0	13-6-2013 20:16	13-6-2013 20:20
					13-6-2013 20:20	13-6-2013 20:24
2.02428	0.816173	1.71675	0.101893	0	13-6-2013 20:24	13-6-2013 20:28
					13-6-2013 20:28	13-6-2013 20:32
1.97719	0.818665	1.74698	0.0982703	0	13-6-2013 20:32	13-6-2013 20:36
					13-6-2013 20:36	13-6-2013 20:40
1.91095	0.808245	1.73328	0.160901	0	13-6-2013 20:40	13-6-2013 20:44
					13-6-2013 20:44	13-6-2013 20:48
1.94958	0.895491	1.66597	0.146983	0.0635734	13-6-2013 20:48	13-6-2013 20:52
					13-6-2013 20:52	13-6-2013 20:56
1.951	1.01354	1.67353	0.102041	0	13-6-2013 20:56	13-6-2013 21:00
					13-6-2013 21:00	13-6-2013 21:04
1.9323	1.0141	1.69348	0.0659065	0.0207485	13-6-2013 21:04	13-6-2013 21:08
					13-6-2013 21:08	13-6-2013 21:12
1.86958	1.01976	1.77912	0.0821638	0	13-6-2013 21:12	13-6-2013 21:16
					13-6-2013 21:16	13-6-2013 21:20
1.83656	1.05104	1.7627	0.0606819	0	13-6-2013 21:20	13-6-2013 21:24
					13-6-2013 21:24	13-6-2013 21:28
1.45993	0.792702	1.43351	0.0927785	0.0820006	13-6-2013 21:28	13-6-2013 21:32
					13-6-2013 21:32	13-6-2013 21:36
0.876062	0.79617	1.11108	0.139951	0.0708645	13-6-2013 21:36	13-6-2013 21:40
					13-6-2013 21:40	13-6-2013 21:44
0.853637	0.797459	0.973545	0.045604	0.143206	13-6-2013 21:44	13-6-2013 21:48
					13-6-2013 21:48	13-6-2013 21:52
0.607248	0.566094	0.84827	0.112779	0.0998122	13-6-2013 21:52	13-6-2013 21:56
					13-6-2013 21:56	13-6-2013 22:00
0.6242	0.769458	0.75158	0.185934	0.157501	13-6-2013 22:00	13-6-2013 22:04
					13-6-2013 22:04	13-6-2013 22:08
0.343015	0.705753	0.480445	0.169926	0.106566	13-6-2013 22:08	13-6-2013 22:12
					13-6-2013 22:12	13-6-2013 22:16
0.236882	0.559229	0.619947	0.0910162	0.212493	13-6-2013 22:16	13-6-2013 22:20
					13-6-2013 22:20	13-6-2013 22:24
0.196052	0.534712	0.304548	0.0689966	0.147288	13-6-2013 22:24	13-6-2013 22:28
					13-6-2013 22:28	13-6-2013 22:32
0.156704	0.511032	0.49581	0	0.110017	13-6-2013 22:32	13-6-2013 22:36
					13-6-2013 22:36	13-6-2013 22:40
0.125999	0.737518	0.397489	0	0.0300068	13-6-2013 22:40	13-6-2013 22:44
					13-6-2013 22:44	13-6-2013 22:48
0.18227	0.693015	0.42024	0.0969671	0.202993	13-6-2013 22:48	13-6-2013 22:52
					13-6-2013 22:52	13-6-2013 22:56
0.167138	0.865154	0.222619	0.0354729	0.049143	13-6-2013 22:56	13-6-2013 23:00
					13-6-2013 23:00	13-6-2013 23:04
0.158481	0.943043	0.27436	0	0.102689	13-6-2013 23:04	13-6-2013 23:08
					13-6-2013 23:08	13-6-2013 23:12
0.16406	0.863046	0.527217	0.0536802	0.0644341	13-6-2013 23:12	13-6-2013 23:16
					13-6-2013 23:16	13-6-2013 23:20
0.237927	1.0952	0.482037	0	0.0842875	13-6-2013 23:20	13-6-2013 23:24
					13-6-2013 23:24	13-6-2013 23:28
0.339955	1.49703	0.541898	0	0.184952	13-6-2013 23:28	13-6-2013 23:32
					13-6-2013 23:32	13-6-2013 23:36
0.407734	1.62428	0.77942	0	0.118739	13-6-2013 23:36	13-6-2013 23:40
					13-6-2013 23:40	13-6-2013 23:44
0.49882	1.46192	1.22736	0	0.0510078	13-6-2013 23:44	13-6-2013 23:48
					13-6-2013 23:48	13-6-2013 23:52
0.621357	1.45298	1.49105	0.0190393	0.0999434	13-6-2013 23:52	13-6-2013 23:56
					13-6-2013 23:56	14-6-2013 00:00
