Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3453188400								
3453188700	0.193183330198129	0.1513500014940898	5.308499972025554	0.0479333351055781	0.007116666839768489			
3453189000	0.1867666641871134	0.1494000007708867	5.234299977620442	0.0486666684349378	0.007233333463470141			
3453189300	0.1803499981760979	0.1474500000476837	5.160099983215332	0.04940000176429749	0.007350000087171793			
3453189600	0.1739333321650823	0.1454999993244807	5.085899988810222	0.05013333509365717	0.007466666710873445			
3453189900	0.1675166661540667	0.1435499986012777	5.01169999440511	0.05086666842301687	0.007583333334575097			
3453190200	0.1611000001430511	0.1415999978780746	4.9375	0.05160000175237656	0.007699999958276749			
3453190500	0.1999999980131785	0.1538166652123133	5.288866678873698	0.05671666810909907	0.008666666690260172	995481154036.7633		
3453190800	0.2388999958833058	0.166033332546552	5.640233357747396	0.06183333446582159	0.009633333422243595	1012510023538.303		
3453191100	0.2777999937534332	0.1782499998807907	5.991600036621094	0.0669500008225441	0.01060000015422702	1034538461988.427		
3453191400	0.3166999916235606	0.1904666672150294	6.342966715494792	0.07206666717926662	0.01156666688621044	1056887580288.432		
3453191700	0.355599989493688	0.2026833345492681	6.69433339436849	0.07718333353598913	0.01253333361819386	1052925623389.719		
3453192000	0.3944999873638153	0.2149000018835068	7.045700073242188	0.08229999989271164	0.01350000035017729	1048269448313.316		
3453192300	0.3561666558186213	0.2018500020106634	6.960633357365926	0.07734999991953373	0.01250000026387473	1037664181661.719		
3453192600	0.3178333242734273	0.1888000021378199	6.875566641489665	0.07239999994635582	0.01150000017757217	1026379643240.936		
3453192900	0.2794999927282333	0.1757500022649765	6.790499925613403	0.06744999997317791	0.01050000009126961	1041077973059.256		
3453193200	0.2411666611830393	0.1627000023921331	6.705433209737142	0.0625	0.009500000004967053	1055424320434.327		
3453193500	0.2028333296378454	0.1496500025192897	6.620366493860881	0.05755000002682209	0.008499999918664496	1060913925366.769		
3453193800	0.1644999980926514	0.1366000026464462	6.535299777984619	0.05260000005364418	0.007499999832361937	1065911467375.261		
3453194100	0.1564333314696948	0.1285166690746943	6.396816492080688	0.04966666673620542	0.007116666529327631	1059205910276.153		
3453194400	0.1483666648467382	0.1204333355029424	6.258333206176758	0.04673333341876666	0.006733333226293325	1053903534014.054		
3453194700	0.1402999982237816	0.1123500019311905	6.119849920272827	0.0438000001013279	0.00634999992325902	1043139451597.414		
3453195000	0.132233331600825	0.1042666683594386	5.981366634368896	0.04086666678388914	0.005966666620224714	1031931220223.798		
3453195300	0.1241666649778684	0.09618333478768666	5.842883348464966	0.03793333346645037	0.005583333317190409	1009548577486.871		
3453195600	0.1160999983549118	0.08810000121593475	5.704400062561035	0.03500000014901161	0.005200000014156103	986446235517.7225		
3453195900	0.1537833337982496	0.1091499999165535	6.016083399454753	0.04421666699151198	0.006400000071153045	984518036073.2065		
3453196200	0.1914666692415873	0.1301999986171722	6.32776673634847	0.05343333383401234	0.007600000128149986	982591106016.0804		
3453196500	0.2291500046849251	0.151249997317791	6.639450073242188	0.06265000067651272	0.008800000185146928	996044568562.0543		
3453196800	0.2668333401282629	0.1722999960184097	6.951133410135905	0.07186666751901308	0.01000000024214387	1008867632571.799		
3453197100	0.3045166755716006	0.1933499947190285	7.262816747029622	0.08108333436151346	0.01120000029914081	1001632492050.917		
3453197400	0.3422000110149384	0.2143999934196472	7.57450008392334	0.09030000120401382	0.01240000035613775	995831375682.9261		
3453197700	0.3355166763067245	0.2120333289106687	7.47326676050822	0.0896833340326945	0.01245000027120113	983812015920.4873		
3453198000	0.3288333415985107	0.2096666644016902	7.372033437093099	0.08906666686137517	0.01250000018626451	973173823734.2081		
3453198300	0.3221500068902969	0.2072999998927116	7.270800113677979	0.08844999969005585	0.0125500001013279	965655390790.5823		
3453198600	0.3154666721820831	0.2049333353837331	7.169566790262858	0.08783333251873653	0.01260000001639128	956428599499.614		
3453198900	0.3087833374738693	0.2025666708747546	7.068333466847737	0.08721666534741719	0.01264999993145466	945191136282.0797		
3453199200	0.3021000027656555	0.2002000063657761	6.967100143432617	0.08659999817609787	0.01269999984651804	934687961041.5436		
3453199500	0.2778500020503998	0.1848166721562544	6.489100138346354	0.0803666648765405	0.01181666653913756	962803353696.6211		
3453199800	0.253600001335144	0.1694333379467328	6.011100133260091	0.07413333157698314	0.01093333323175708	991320721074.7697		
3453200100	0.2293500006198883	0.1540500037372112	5.533100128173828	0.06789999827742577	0.01004999992437661	989739157161.9994		
3453200400	0.2050999999046326	0.1386666695276896	5.055100123087565	0.06166666497786839	0.00916666661699613	987733977511.0088		
3453200700	0.1808499991893768	0.123283335318168	4.577100118001302	0.05543333167831103	0.008283333309615653	969694474278.1432		
3453201000	0.1565999984741211	0.1079000011086464	4.099100112915039	0.04919999837875366	0.007400000002235174	952175501921.3103		
3453201300	0.1532333319385847	0.1066833337148031	4.226450125376384	0.05066666503747305	0.007516666703547041			
3453201600	0.1498666654030482	0.1054666663209597	4.353800137837728	0.05213333169619242	0.007633333404858907			
3453201900	0.1464999988675117	0.1042499989271164	4.481150150299072	0.0535999983549118	0.007750000106170774			
3453202200	0.1431333323319753	0.1030333315332731	4.608500162760417	0.05506666501363119	0.007866666807482639			
3453202500	0.1397666657964388	0.1018166641394297	4.735850175221761	0.05653333167235056	0.007983333508794507			
3453202800	0.1363999992609024	0.1005999967455864	4.863200187683105	0.05799999833106995	0.008100000210106373			
3453203100	0.1533500005801519	0.1097499964137872	5.169516801834106	0.06028333182136218	0.008616666775196791			
3453203400	0.1703000018994014	0.118899996081988	5.475833415985107	0.0625666653116544	0.009133333340287209			
3453203700	0.1872500032186508	0.1280499957501888	5.782150030136108	0.06484999880194664	0.009649999905377626			
3453204000	0.2042000045379003	0.1371999954183896	6.088466644287109	0.06713333229223888	0.01016666647046804			
3453204300	0.2211500058571498	0.1463499950865905	6.39478325843811	0.0694166657825311	0.01068333303555846			
3453204600	0.2381000071763992	0.1554999947547913	6.701099872589111	0.07169999927282333	0.01119999960064888			
3453204900	0.2327333390712738	0.157433328529199	6.736333211263021	0.07244999955097835	0.01106666633859277			
3453205200	0.2273666709661484	0.1593666623036067	6.771566549936931	0.07319999982913335	0.01093333307653666			
3453205500	0.2220000028610229	0.1612999960780144	6.80679988861084	0.07395000010728836	0.01079999981448054			
3453205800	0.2166333347558975	0.1632333298524221	6.842033227284749	0.07470000038544337	0.01066666655242443			
3453206100	0.2112666666507721	0.1651666636268298	6.877266565958659	0.07545000066359837	0.01053333329036832			
3453206400	0.2058999985456467	0.1670999974012375	6.912499904632568	0.07620000094175339	0.01040000002831221			
3453206700	0.2283833300073942	0.1786666636665662	7.186516523361206	0.08156666780511539	0.01133333348358671			
3453207000	0.2508666614691417	0.1902333299318949	7.460533142089844	0.08693333466847737	0.01226666693886121			
3453207300	0.2733499929308891	0.2017999961972237	7.734549760818481	0.09230000153183937	0.01320000039413571			
3453207600	0.2958333243926366	0.2133666624625524	8.008566379547119	0.09766666839520137	0.01413333384941022			
3453207900	0.3183166558543841	0.2249333287278811	8.282582998275757	0.1030333352585634	0.01506666730468472			
3453208200	0.3407999873161316	0.2364999949932098	8.556599617004395	0.1084000021219254	0.01600000075995922			
3453208500	0.3253833229343097	0.2284833292166392	8.283533016840616	0.1029000021517277	0.01525000063702464	1000320997051.624		
3453208800	0.3099666585524877	0.2204666634400686	8.01046641667684	0.09740000218153	0.01450000051409006	1019865347198.684		
3453209100	0.2945499941706657	0.2124499976634979	7.737399816513062	0.09190000221133232	0.01375000039115548	1008796359085.78		
3453209400	0.2791333297888438	0.2044333318869273	7.464333216349284	0.08640000224113464	0.0130000002682209	997384381070.498		
3453209700	0.2637166654070219	0.1964166661103567	7.191266616185507	0.08090000227093697	0.01225000014528632	1024964504291.943		
3453210000	0.2483000010251999	0.188400000333786	6.918200016021729	0.07540000230073929	0.01150000002235174	1052544627513.387		
3453210300	0.2497000023722649	0.1876666670044263	6.772950013478597	0.0749666690826416	0.01156666673099001	1097509322452.268		
3453210600	0.2511000037193298	0.1869333336750666	6.627700010935466	0.07453333586454391	0.01163333343962828	1143302247352.255		
3453210900	0.2525000050663948	0.1862000003457069	6.482450008392334	0.07410000264644623	0.01170000014826655	1134041103658.597		
3453211200	0.2539000064134598	0.1854666670163473	6.337200005849202	0.07366666942834854	0.01176666685690483	1124409844808.649		
3453211500	0.2553000077605247	0.1847333336869875	6.191950003306071	0.07323333621025085	0.01183333356554309	1148012586644.73		
3453211800	0.2567000091075897	0.1840000003576279	6.046700000762939	0.07280000299215317	0.01190000027418137	1172756750634.126		
3453212100	0.2416000068187714	0.1755333344141642	5.752916653951009	0.06800000245372455	0.0111000002361834	1213918677194.694		
3453212400	0.226500004529953	0.1670666684707006	5.459133307139079	0.06320000191529591	0.01030000019818544	1255107719648.913		
3453212700	0.2114000022411346	0.1586000025272369	5.165349960327148	0.05840000137686729	0.009500000160187483	1293076138078.264		
3453213000	0.1962999999523163	0.1501333365837733	4.871566613515219	0.05360000083843867	0.008700000122189522	1330631011954.19		
3453213300	0.1811999976634979	0.1416666706403096	4.577783266703288	0.04880000030001004	0.007900000084191561	1319340260860.277		
3453213600	0.1660999953746796	0.133200004696846	4.283999919891357	0.04399999976158142	0.0071000000461936	1308480640125.549		
3453213900						1308507833115.718		
3453214200						1308535026105.886		
3453214500						1298203098115.273		
3453214800						1287864354868.729		
3453215100						1317118435482.297		
3453215400						1346127177105.381		
3453215700						1377921370887.815		
3453216000						1410187332172.242		
3453216300						1418585447091.808		
3453216600						1427745817530.831		
3453216900						1430390955516.019		
3453217200						1433510327019.428		
3453217500	0.3474000046650569	0.2852166742086411	8.18886669476827	0.09516666953762372	0.01336666662245989	1430355819893.535		
3453217800	0.3451000054677327	0.2812333405017853	8.10943333307902	0.08893333623806636	0.01243333332240582	1427197931559.066		
3453218100	0.3428000062704086	0.2772500067949295	8.029999971389771	0.08270000293850899	0.01150000002235174	1438141010813.416		
3453218400	0.3405000070730845	0.2732666730880737	7.950566609700521	0.07646666963895161	0.01056666672229767	1448907412730.931		
3453218700	0.3382000078757604	0.269283339381218	7.871133248011271	0.07023333633939426	0.009633333422243595	1430677268118.21		
3453219000	0.3359000086784363	0.2653000056743622	7.791699886322021	0.06400000303983688	0.008700000122189522	1412903503881.701		
3453219300	0.3416833380858104	0.2698000023762385	7.468449910481771	0.06035000272095203	0.008100000132496158	1401451263194.761		
3453219600	0.3474666674931844	0.2742999990781148	7.14519993464152	0.05670000240206718	0.007500000142802794	1389061150948.657		
3453219900	0.3532499969005585	0.2787999957799911	6.82194995880127	0.05305000208318233	0.006900000153109431	1373279125989.41		
3453220200	0.3590333263079326	0.2832999924818675	6.498699982961019	0.04940000176429749	0.006300000163416067	1357172201300.77		
3453220500	0.3648166557153066	0.2877999891837438	6.175450007120769	0.04575000144541264	0.005700000173722704	1323380280225.208		
3453220800	0.3705999851226807	0.2922999858856201	5.852200031280518	0.04210000112652779	0.005100000184029341	1289267065606.479		
3453221100	0.3591999858617783	0.2890166540940602	5.562600056330363	0.04036666763325533	0.005183333453411858	1297240551557.808		
3453221400	0.3477999866008759	0.2857333223025004	5.273000081380208	0.03863333413998286	0.005266666722794374	1304661152723.058		
3453221700	0.3363999873399734	0.2824499905109406	4.983400106430054	0.0369000006467104	0.00534999999217689	1330055030025.414		
3453222000	0.324999988079071	0.2791666587193807	4.693800131479898	0.03516666715343793	0.005433333261559407	1354433585302.738		
3453222300	0.3135999888181686	0.2758833269278209	4.404200156529744	0.03343333366016547	0.005516666530941923	1337652158425.624		
3453222600	0.3021999895572662	0.272599995136261	4.11460018157959	0.03170000016689301	0.00559999980032444	1321128233493.871		
3453222900	0.2939666559298833	0.2670166616638501	3.980400164922079	0.03060000017285347	0.005383333191275597	1312620890993.389		
3453223200	0.2857333223025004	0.2614333281914393	3.846200148264567	0.02950000017881393	0.005166666582226753	1304547529707.047		
3453223500	0.2774999886751175	0.2558499947190285	3.712000131607056	0.0284000001847744	0.00494999997317791	1325117941861.087		
3453223800	0.2692666550477346	0.2502666612466176	3.577800114949544	0.02730000019073486	0.004733333364129066	1344954519424.707		
3453224100	0.2610333214203517	0.2446833277742068	3.443600098292033	0.02620000019669533	0.004516666755080223	1379302201269.002		
3453224400	0.2527999877929688	0.239099994301796	3.309400081634521	0.02510000020265579	0.00430000014603138	1414104561461.126		
3453224700	0.2472999890645345	0.2368666628996531	3.239383419354757	0.0240666667620341	0.004216666799038649	1435351063498.877		
3453225000	0.2417999903361003	0.2346333314975103	3.169366757074992	0.0230333333214124	0.004133333452045918	1456126668246.763		
3453225300	0.236299991607666	0.2324000000953674	3.099350094795227	0.02199999988079071	0.004050000105053186	1470849661171.781		
3453225600	0.2307999928792318	0.2301666686932246	3.029333432515462	0.02096666644016902	0.003966666758060455	1485572654096.798		
3453225900	0.2252999941507975	0.2279333372910818	2.959316770235697	0.01993333299954732	0.003883333411067724	1470513332311.538		
