HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3453410057
		3453410169
		3453410297
		3453410409
		3453410537
		3453410649
		3453410777
		3453410888
		3453411017
		3453411128
		3453411257
		3453411369
		3453411497
		3453411609
		3453411737
		3453411849
		3453411978
		3453412089
		3453412217
		3453412329
		3453412457
		3453412568
		3453412697
		3453412809
		3453412937
		3453413049
		3453413177
		3453413289
		3453413417
		3453413528
		3453413657
		3453413768
		3453413897
		3453414008
		3453414137
		3453414249
		3453414377
		3453414488
		3453414618
		3453414729
		3453414858
		3453414969
		3453415097
		3453415208
		3453415337
		3453415449
		3453415577
		3453415689
		3453415817
		3453415929
		3453416057
		3453416168
		3453416297
		3453416409
		3453416538
		3453416649
		3453416777
		3453416889
		3453417017
		3453417128
		3453417257
		3453417369
		3453417497
		3453417608
		3453417737
		3453417848
		3453417977
		3453418088
		3453418217
		3453418329
		3453418457
		3453418569
		3453418697
		3453418808
		3453418937
		3453419048
		3453419177
		3453419289
		3453419417
		3453419529
		3453419657
		3453419769
		3453419897
		3453420009
		3453420137
		3453420248
		3453420377
		3453420489
		3453420618
		3453420729
		3453420857
		3453420968
		3453421097
		3453421209
		3453421337
		3453421449
		3453421577
		3453421688
		3453421817
		3453421929
		3453422057
		3453422168
		3453422297
		3453422409
		3453422537
		3453422648
		3453422777
		3453422889
		3453423017
		3453423129
		3453423258
		3453423369
		3453423497
		3453423608
		3453423737
		3453423849
		3453423977
		3453424088
		3453424218
		3453424329
		3453424457
		3453424568
		3453424697
		3453424808
		3453424937
		3453425049
		3453425177
		3453425289
		3453425417
		3453425528
		3453425657
		3453425769
		3453425897
		3453426008
		3453426137
		3453426249
		3453426377
		3453426488
		3453426617
		3453426729
		3453426857
		3453426969
		3453427098
		3453427209
		3453427337
		3453427449
		3453427577
		3453427689
		3453427817
		3453427928
		3453428057
		3453428169
		3453428297
		3453428409
		3453428538
		3453428649
		3453428777
		3453428889
		3453429017
		3453429128
		3453429257
		3453429369
		3453429497
		3453429609
		3453429737
		3453429848
		3453429977
		3453430088
		3453430217
		3453430329
		3453430457
		3453430568
		3453430697
		3453430808
		3453430937
		3453431049
		3453431177
		3453431289
		3453431417
		3453431529
		3453431657
		3453431769
		3453431897
		3453432009
		3453432137
		3453432249
		3453432377
		3453432489
		3453432617
		3453432728
		3453432857
		3453432969
		3453433097
		3453433209
		3453433337
		3453433448
		3453433577
		3453433689
		3453433817
		3453433928
		3453434057
		3453434169
		3453434297
		3453434408
		3453434537
		3453434648
		3453434777
		3453434888
		3453435017
		3453435129
		3453435257
		3453435369
		3453435497
		3453435608
		3453435737
		3453435849
		3453435977
		3453436088
		3453436217
		3453436329
		3453436457
		3453436569
		3453436698
		3453436809
		3453436937
		3453437048
		3453437177
		3453437289
		3453437417
		3453437528
		3453437657
		3453437768
		3453437897
		3453438009
		3453438137
		3453438248
		3453438377
		3453438489
		3453438617
		3453438729
		3453438858
		3453438969
		3453439098
		3453439209
		3453439337
		3453439448
		3453439577
		3453439688
		3453439817
		3453439928
		3453440057
		3453440169
		3453440298
		3453440408
		3453440537
		3453440648
		3453440777
		3453440889
		3453441017
		3453441128
		3453441257
		3453441369
		3453441498
		3453441609
		3453441737
		3453441849
		3453441977
		3453442089
		3453442217
		3453442328
		3453442457
		3453442568
		3453442697
		3453442808
		3453442937
		3453443049
		3453443177
		3453443288
		3453443417
		3453443529
		3453443657
		3453443768
		3453443897
		3453444008
		3453444137
		3453444249
		3453444377
		3453444489
		3453444617
		3453444729
		3453444857
		3453444968
		3453445097
		3453445208
		3453445337
		3453445449
		3453445577
		3453445689
		3453445817
		3453445929
		3453446057
		3453446169
		3453446297
		3453446408
		3453446537
		3453446649
		3453446777
		3453446888
		3453447017
		3453447129
		3453447257
		3453447368
		3453447497
		3453458162
		3453458291
		3453458409
		3453458537
		3453458649
		3453458778
		3453458889
		3453459017
		3453459129
		3453459257
		3453459369
		3453459497
		3453459608
		3453459737
		3453459849
		3453459977
		3453460089
		3453460217
		3453460329
		3453460457
		3453460568
		3453460697
		3453460809
		3453460937
		3453461049
		3453461177
		3453461288
		3453461417
		3453461528
		3453461657
		3453461768
		3453461897
		3453462008
		3453462137
		3453462248
		3453462377
		3453462489
		3453462618
		3453462729
		3453462857
		3453462969
		3453463098
		3453463209
		3453463338
		3453463449
		3453463577
		3453463688
		3453463818
		3453463928
		3453478801
		3453478931
		3453479048
		3453479177
		3453479289
		3453479417
		3453479529
		3453479658
		3453479768
		3453479897
		3453480009
		3453480137
		3453480248
		3453480377
		3453480488
		3453480617
		3453480729
		3453480857
		3453480969
		3453481097
		3453481208
		3453481337
		3453481449
		3453481577
		3453481689
		3453481818
		3453481928
		3453482057
		3453482168
		3453482297
		3453482409
		3453482538
		3453482649
		3453482778
		3453482888
		3453483018
		3453483128
		3453483257
		3453483369
		3453483497
		3453483609
		3453483738
		3453483849
		3453483977
		3453484088
		3453484217
		3453484328
		3453484457
		3453484569
		3453484698
		3453484809
		3453484937
		3453485048
		3453485177
		3453485288
		3453485417
		3453485529
		3453485657
		3453485768
		3453485897
		3453486008
		3453486137
		3453486249
		3453486377
		3453486489
		3453486617
		3453486728
		3453486857
		3453486969
		3453487097
		3453487209
		3453487337
		3453487449
		3453487578
		3453487689
		3453487817
		3453487928
		3453488057
		3453488168
		3453488297
		3453488409
		3453488537
		3453488649
		3453488777
		3453488889
		3453489017
		3453489129
		3453489257
		3453489369
		3453489497
		3453489608
		3453489737
		3453489849
		3453489977
		3453490088
		3453490217
		3453490329
		3453490458
		3453490568
		3453490697
		3453490808
		3453490937
		3453491049
		3453491178
		3453491289
		3453491417
		3453491528
		3453491657
		3453491768
		3453491897
		3453492008
		3453492137
		3453492249
		3453492377
		3453492488
		3453492617
		3453492729
		3453492857
		3453492968
		3453493097
		3453493209
		3453493337
		3453493448
		3453493577
		3453493689
		3453493817
		3453493929
		3453494058
		3453494169
		3453494298
		3453494409
		3453494538
		3453494648
		3453494777
		3453494888
		3453495017
		3453495129
		3453495258
		3453495368
		3453495497
		3453495608
		3453495737
		3453495848
		3453495977
		3453496089
		3453496217
		3453496328
		3453496457
		3453496569
		3453496697
		3453496808
		3453496937
		3453497049
		3453497177
		3453497288
		3453497417
		3453497528
		3453497657
		3453497768
		3453497897
		3453498009
		3453498138
		3453498248
		3453498377
		3453498488
		3453498617
		3453498729
		3453498857
		3453498969
		3453499097
		3453499209
		3453499337
		3453499449
		3453499577
		3453499689
		3453499817
		3453499928
		3453500057
		3453500168
		3453500297
		3453500408
		3453500537
		3453500648
		3453500777
		3453500889
		3453501017
		3453501129
		3453501257
		3453501369
		3453501498
		3453501609
		3453501738
		3453501849
		3453501978
		3453502088
		3453502217
		3453502329
		3453502457
		3453502568
		3453502697
		3453502808
		3453502937
		3453503048
		3453503177
		3453503288
		3453503417
		3453503529
		3453503657
		3453503768
		3453503897
		3453504008
		3453504137
		3453504249
		3453504377
		3453504488
		3453504617
		3453504729
		3453504857
		3453504969
		3453505098
		3453505208
		3453505337
		3453505448
		3453505577
		3453505689
		3453505818
		3453505928
		3453506057
		3453506168
		3453506297
		3453506409
		3453506538
		3453506649
		3453506778
		3453506888
		3453507017
		3453507128
		3453507257
		3453507368
		3453507497
		3453507608
		3453507737
		3453507848
		3453507977
		3453508089
		3453508217
		3453508329
		3453508457
		3453508569
		3453508697
		3453508808
		3453508938
		3453509048
		3453509177
		3453509289
		3453509418
		3453509529
		3453509658
		3453509768
		3453509897
		3453510008
		3453510137
		3453510249
		3453510377
		3453510489
		3453510617
		3453510729
		3453510857
		3453510969
		3453511097
		3453511209
		3453511337
		3453511448
		3453511577
		3453511688
		3453511817
		3453511928
		3453512057
		3453512169
		3453512297
		3453512409
		3453512537
		3453512649
		3453512777
		3453512889
		3453513017
		3453513129
		3453513257
		3453513369
		3453513497
		3453513608
		3453513737
		3453513849
		3453513978
		3453514089
		3453514218
		3453514328
		3453514457
		3453514569
		3453514697
		3453514809
		3453514937
		3453515049
		3453515177
		3453515288
		3453515417
		3453515529
		3453515657
		3453515769
		3453515898
		3453516009
		3453516138
		3453516249
		3453516377
		3453516488
		3453516617
		3453516728
		3453516857
		3453516968
		3453517097
		3453517209
		3453517337
		3453517449
		3453517577
		3453517689
		3453517817
		3453517929
		3453518057
		3453518169
		3453518297
		3453518408
		3453518537
		3453518649
		3453518778
		3453518888
		3453519017
		3453519128
		3453519257
		3453519368
		3453519497
		3453519608
		3453519737
		3453519849
		3453519978
		3453520089
		3453520217
		3453520328
		3453520457
		3453520569
		3453520697
		3453520808
		3453520937
		3453521048
		3453521177
		3453521288
		3453521417
		3453521528
		3453521657
		3453521769
		3453521897
		3453522008
		3453522137
		3453522248
		3453522377
		3453522489
		3453522617
		3453522729
		3453522858
		3453522968
		3453523097
		3453523208
		3453523337
		3453523449
		3453523578
		3453523689
		3453523818
		3453523929
		3453524057
		3453524169
		3453524297
		3453524408
		3453524537
		3453524649
		3453524777
		3453524888
		3453525017
		3453525128
		3453525257
		3453525369
		3453525497
		3453525609
		3453525737
		3453525848
		3453525977
		3453526089
		3453526217
		3453526329
		3453526457
		3453526568
		3453526697
		3453526808
		3453526937
		3453527048
		3453527177
		3453527289
		3453527418
		3453527529
		3453527658
		3453527769
		3453527897
		3453528008
		3453528137
		3453528248
		3453528377
		3453528489
		3453528617
		3453528728
		3453528857
		3453528968
		3453529097
		3453529208
		3453529337
		3453529449
		3453529577
		3453529688
		3453529817
		3453529929
		3453530057
		3453530169
		3453530297
		3453530408
		3453530537
		3453530648
		3453530777
		3453530889
		3453531017
		3453531129
		3453531257
		3453531369
		3453531497
		3453531609
		3453531737
		3453531848
		3453531977
		3453532089
		3453532217
		3453532328
		3453532457
		3453532568
		3453532697
		3453532808
		3453532937
		3453533049
		3453533177
		3453533289
		3453533417
		3453533528
		3453533657
		3453533769
		3453533898
		3453534009
		3453534138
		3453534248
		3453534377
		3453534488
		3453534617
		3453534728
		3453534857
		3453534969
		3453535097
		3453535209
		3453535337
		3453535448
		3453535578
		3453535688
		3453535817
		3453535928
		3453536057
		3453536169
		3453536297
		3453536408
		3453536537
		3453536649
		3453536778
		3453536888
		3453537017
		3453537129
		3453537257
		3453537369
		3453537497
		3453537609
		3453537737
		3453537848
		3453537977
		3453538088
		3453538217
		3453538328
		3453538457
		3453538568
		3453538697
		3453538809
		3453538937
		3453539049
		3453539177
		3453539289
		3453539417
		3453539529
		3453539657
		3453539768
		3453539897
		3453540009
		3453540137
		3453540249
		3453540377
		3453540489
		3453540617
		3453540728
		3453540858
		3453540968
		3453541097
		3453541208
		3453541337
		3453541449
		3453541577
		3453541688
		3453541817
		3453541928
		3453542057
		3453542168
		3453542297
		3453542408
		3453542537
		3453542649
		3453542777
		3453542889
		3453543017
		3453543128
		3453543257
		3453543368
		3453543497
		3453543608
		3453543737
		3453543849
		3453543977
		3453544088
		3453544217
		3453544328
		3453544457
		3453544568
		3453544697
		3453544808
		3453544937
		3453545048
		3453545177
		3453545288
		3453545417
		3453545528
		3453545657
		3453545769
		3453545897
		3453546008
		3453546137
		3453546248
		3453546377
		3453546488
		3453546617
		3453546729
		3453546857
		3453546968
		3453547097
		3453547209
		3453547338
		3453547448
		3453547577
		3453547688
		3453547817
		3453547929
		3453548057
		3453548169
		3453548297
		3453548409
		3453548537
		3453548649
		3453548777
		3453548888
		3453549017
		3453549129
		3453549258
		3453549368
		3453549497
		3453549609
		3453549737
		3453549849
		3453549977
		3453550088
		3453550217
		3453550329
		3453550457
		3453550568
		3453550697
		3453550808
		3453550937
		3453551049
		3453551177
		3453551289
		3453551417
		3453551528
		3453551657
		3453551769
		3453551897
		3453552009
		3453552137
		3453552249
		3453552377
		3453552488
		3453552617
		3453552728
		3453552857
		3453552968
		3453553097
		3453553208
		3453553337
		3453553448
		3453553577
		3453553688
		3453553817
		3453553929
		3453554057
		3453554168
		3453554297
		3453554409
		3453554537
		3453554649
		3453554777
		3453554889
		3453555017
		3453555129
		3453555258
		3453555369
		3453555497
		3453555609
		3453555737
		3453555848
		3453555977
		3453556088
		3453556217
		3453556329
		3453556457
		3453556569
		3453556697
		3453556808
		3453556937
		3453557049
		3453557177
		3453557288
		3453557417
		3453557529
		3453557658
		3453557769
		3453557897
		3453558009
		3453558137
		3453558422
		3453558482
		3453558611
		3453558729
		3453558858
		3453558968
		3453559097
		3453559209
		3453559337
		3453559448
		3453559577
		3453559689
		3453559817
		3453559928
		3453560057
		3453560168
		3453560297
		3453560409
		3453560538
		3453560649
		3453560778
		3453560889
		3453561017
		3453561129
		3453561257
		3453561368
		3453561497
		3453561609
		3453561737
		3453561848
		3453561977
		3453562088
		3453562217
		3453562328
		3453562457
		3453562568
		3453562697
		3453562809
		3453562937
		3453563049
		3453563177
		3453563289
		3453563417
		3453563529
		3453563658
		3453563768
		3453563897
		3453564009
		3453564137
		3453564248
		3453564377
		3453564488
		3453564617
		3453564729
		3453564857
		3453564968
		3453565097
		3453565208
		3453565337
		3453565449
		3453565577
		3453565688
		3453565817
		3453565928
		3453566057
		3453566169
		3453566297
		3453566408
		3453566537
		3453566649
		3453566777
		3453566889
		3453567017
		3453567128
		3453567257
		3453567368
		3453567497
		3453567608
		3453567737
		3453567849
		3453567977
		3453568088
		3453568217
		3453568328
		3453568457
		3453568568
		3453568697
		3453568808
		3453568937
		3453569049
		3453569177
		3453569288
		3453569417
		3453569528
		3453569657
		3453569769
		3453569897
		3453570008
		3453570137
		3453570248
		3453570377
		3453570489
		3453570617
		3453570728
		3453570857
		3453570969
		3453571097
		3453571208
		3453571337
		3453571448
		3453571577
		3453571689
		3453571817
		3453571928
		3453572057
		3453572168
		3453572297
		3453572409
		3453572537
		3453572649
		3453572777
		3453572889
		3453573017
		3453573129
		3453573257
		3453573369
		3453573497
		3453573609
		3453573737
		3453573848
		3453573977
		3453574088
		3453574217
		3453574328
		3453574457
		3453574569
		3453574697
		3453574808
		3453574937
		3453575048
		3453575177
		3453575288
		3453575417
		3453575529
		3453575657
		3453575769
		3453575897
		3453576009
		3453576137
		3453576248
		3453576377
		3453576489
		3453576617
		3453576728
		3453576857
		3453576969
		3453577097
		3453577208
		3453577337
		3453577448
		3453577577
		3453577688
		3453577817
		3453577929
		3453578057
		3453578169
		3453578297
		3453578409
		3453578537
		3453578649
		3453578777
		3453578888
		3453579017
		3453579128
		3453579257
		3453579369
		3453579497
		3453579608
		3453579737
		3453579849
		3453579977
		3453580088
		3453580217
		3453580329
		3453580457
		3453580569
		3453580697
0.145	9.493	3453580808
		3453580938
0.135	8.933999999999999	3453581049
		3453581177
0.122	8.686999999999999	3453581288
		3453581417
0.122	8.237	3453581529
		3453581657
0.119	7.777	3453581768
		3453581898
0.124	7.312	3453582008
		3453582137
0.124	7.288	3453582248
		3453582377
0.121	7.485	3453582488
		3453582617
0.119	7.013	3453582728
		3453582857
0.101	7.098	3453582969
		3453583097
0.109	6.725	3453583208
		3453583337
0.112	6.919	3453583449
		3453583577
0.109	6.785	3453583688
		3453583817
0.113	6.836	3453583928
		3453584057
0.108	6.676	3453584169
		3453584297
0.12	6.826	3453584409
		3453584537
0.121	6.809	3453584648
		3453584777
0.105	6.719	3453584889
		3453585017
0.103	6.392	3453585128
		3453585257
0.099	6.218	3453585369
		3453585497
0.098	6.306	3453585608
		3453585737
0.112	6.376	3453585848
		3453585977
0.108	6.501	3453586089
		3453586217
0.118	6.801	3453586328
		3453586457
0.116	6.381	3453586568
		3453586697
0.113	6.024	3453586808
		3453586937
0.124	5.98	3453587049
		3453587177
0.108	5.816	3453587288
		3453587417
0.1	5.821	3453587528
		3453587657
0.113	5.623	3453587768
		3453587897
0.104	5.542	3453588008
		3453588137
0.11	6.075	3453588249
		3453588377
0.114	5.422	3453588488
		3453588617
0.093	5.133	3453588728
		3453588857
0.095	5.095	3453588968
		3453589097
0.095	4.991	3453589209
		3453589337
0.094	5.171	3453589448
		3453589577
0.099	4.944	3453589689
		3453589817
0.106	5.199	3453589929
		3453590057
0.107	5.062	3453590168
		3453590297
0.106	5.303	3453590409
		3453590537
0.118	5.532	3453590648
		3453590777
0.117	5.726	3453590889
		3453591017
0.122	6.152	3453591128
		3453591257
0.125	5.789	3453591368
		3453591497
0.122	5.825	3453591608
		3453591737
0.123	5.773	3453591849
		3453591977
0.116	5.862	3453592088
		3453592217
0.135	6.074	3453592328
		3453592457
0.122	6.803	3453592568
		3453592697
0.141	6.155	3453592808
		3453592937
0.129	6.154	3453593049
		3453593177
0.128	6.151	3453593288
		3453593417
0.131	6.486	3453593529
		3453593657
0.12	5.773	3453593769
		3453593897
0.117	5.596	3453594009
		3453594137
0.101	5.844	3453594248
		3453594377
0.1	5.54	3453594489
		3453594617
0.1	5.427	3453594729
		3453594858
0.101	5.063	3453594969
		3453595097
0.099	4.883	3453595208
		3453595337
0.09	4.679	3453595448
		3453595577
0.112	4.44	3453595689
		3453595817
0.092	4.378	3453595929
		3453596057
0.096	4.429	3453596169
		3453596297
0.114	4.787	3453596409
		3453596537
0.1	5.173	3453596648
		3453596777
0.097	4.667	3453596888
		3453597017
0.098	4.656	3453597128
		3453597257
0.094	4.443	3453597368
		3453597497
0.09	4.385	3453597609
		3453597737
0.06900000000000001	4.317	3453597848
		3453597977
0.079	4.092	3453598089
		3453598217
0.091	4.188	3453598328
		3453598457
0.08799999999999999	3.938	3453598568
		3453598697
0.08599999999999999	3.99	3453598809
		3453598938
0.076	3.721	3453599048
		3453599177
0.081	3.505	3453599289
		3453599417
0.081	3.479	3453599528
		3453599657
0.066	3.559	3453599769
		3453599897
0.074	3.496	3453600008
		3453600137
0.08699999999999999	3.536	3453600249
		3453600377
0.089	3.551	3453600489
		3453600617
0.075	3.541	3453600728
		3453600857
0.08400000000000001	3.413	3453600969
		3453601097
0.08500000000000001	3.233	3453601208
		3453601337
0.092	3.226	3453601448
		3453601577
0.09	3.223	3453601689
		3453601817
0.092	3.261	3453601929
		3453602057
0.077	3.3	3453602169
		3453602297
0.08599999999999999	2.977	3453602408
		3453602537
0.078	3.257	3453602649
		3453602777
0.068	3.302	3453602889
		3453603017
0.078	3.324	3453603128
		3453603257
0.075	3.244	3453603369
		3453603497
0.079	3.481	3453603608
		3453603737
0.068	3.401	3453603849
		3453603977
0.089	3.492	3453604088
		3453604217
0.08599999999999999	3.416	3453604329
		3453604457
0.074	3.393	3453604568
		3453604697
0.081	3.453	3453604808
		3453604937
0.08400000000000001	3.306	3453605048
		3453605177
0.081	3.367	3453605288
		3453605417
0.074	3.342	3453605529
		3453605657
0.07099999999999999	3.481	3453605768
		3453605897
0.08799999999999999	3.298	3453606009
		3453606137
0.08699999999999999	3.176	3453606248
		3453606377
0.075	2.971	3453606489
		3453606618
0.097	2.981	3453606729
		3453606857
0.07199999999999999	2.843	3453606968
		3453607097
0.053	2.781	3453607208
		3453607337
0.078	2.713	3453607449
		3453607577
0.079	2.768	3453607689
		3453607817
0.057	3.001	3453607929
		3453608057
0.07000000000000001	2.879	3453608168
		3453608297
0.054	2.84	3453608409
		3453608537
0.052	2.86	3453608648
		3453608777
0.06	2.794	3453608889
		3453609017
0.074	2.816	3453609129
		3453609257
0.081	2.789	3453609368
		3453609497
0.058	2.426	3453609609
		3453609737
0.054	2.427	3453609848
		3453609977
0.047	2.178	3453610089
		3453610217
0.063	2.061	3453610328
		3453610457
0.033	1.848	3453610568
		3453610697
0.063	2.1	3453610808
		3453610937
0.079	2.151	3453611048
		3453611177
0.043	2.104	3453611289
		3453611417
0.049	2.356	3453611528
		3453611657
0.057	2.064	3453611768
		3453611897
0.068	1.939	3453612008
		3453612137
0.046	1.835	3453612249
		3453612377
0.032	1.726	3453612488
		3453612617
0.04	1.583	3453612729
		3453612858
0.04	1.448	3453612969
		3453613097
0.026	1.524	3453613208
		3453613337
0.034	1.364	3453613448
		3453613577
0.042	1.436	3453613688
		3453613817
0.031	1.242	3453613928
		3453614057
0.027	1.282	3453614168
		3453614297
0.04	1.225	3453614409
		3453614537
0.026	1.088	3453614648
		3453614777
0.031	1.028	3453614889
		3453615017
0.02	0.964	3453615128
		3453615257
0.033	0.911	3453615369
		3453615497
0.029	1.13	3453615608
		3453615737
0.026	0.955	3453615848
		3453615977
0.018	0.82	3453616089
		3453616217
0.035	0.8070000000000001	3453616329
		3453616457
0.043	0.979	3453616569
		3453616697
0.025	0.661	3453616808
		3453616937
0.023	0.75	3453617049
		3453617177
0.025	0.669	3453617288
		3453617417
0.022	0.678	3453617528
		3453617657
0.042	0.5600000000000001	3453617768
		3453617897
0.022	0.414	3453618009
		3453618137
0.022	0.695	3453618248
		3453618377
0.012	0.6929999999999999	3453618488
		3453618617
0.018	0.725	3453618728
		3453618857
0.018	0.744	3453618969
		3453619097
0.023	0.552	3453619209
		3453619337
0.037	0.694	3453619448
		3453619577
0.008999999999999999	0.748	3453619689
		3453619817
0.026	0.6889999999999999	3453619929
		3453620057
0.016	0.773	3453620168
		3453620297
0.015	0.346	3453620408
		3453620537
0.022	0.8159999999999999	3453620648
		3453620777
0.029	0.634	3453620888
		3453621017
0.036	0.476	3453621129
		3453621257
0.007	0.643	3453621369
		3453621497
0.018	0.478	3453621608
		3453621737
0.017	0.611	3453621848
		3453621977
0.019	0.359	3453622088
		3453622217
0.028	0.345	3453622329
		3453622457
-0.003	0.481	3453622569
		3453622697
0.032	0.534	3453622809
		3453622937
0.015	0.503	3453623048
		3453623177
0.022	0.513	3453623288
		3453623417
0.036	0.524	3453623529
		3453623657
0.005	0.662	3453623768
		3453623897
0.025	0.588	3453624009
		3453624137
0.019	0.505	3453624248
		3453624377
0.014	0.482	3453624488
		3453624617
0.026	0.497	3453624728
		3453624857
0.032	0.553	3453624968
		3453625097
		3453625209
		3453625337
0.013	0.255	3453625449
		3453625577
		3453625688
		3453625817
0.031	0.463	3453625929
		3453626057
		3453626168
		3453626297
0.037	0.349	3453626408
		3453629519
		3453629522
		3453629651
		3453629769
		3453629898
		3453630009
		3453630137
		3453630249
		3453630377
		3453630489
		3453630617
		3453630729
		3453630857
		3453630969
		3453631097
		3453631208
		3453631337
		3453631449
		3453631577
0.008	0.51	3453641041
		3453641171
		3453641288
		3453641417
0.02	0.51	3453641528
		3453641657
		3453641768
		3453641897
0.027	0.518	3453642009
		3453642137
		3453642249
		3453642377
0.032	0.54	3453642489
		3453642617
		3453642728
		3453642857
0.02	0.44	3453642969
		3453643097
		3453643209
		3453643337
0.037	0.458	3453643449
		3453643577
		3453643688
		3453643817
0.024	0.395	3453643929
		3453644057
		3453644169
		3453644297
0.012	0.508	3453644409
		3453644537
		3453644648
		3453644777
0.015	0.476	3453644889
		3453645017
		3453645129
		3453645257
0.019	0.5580000000000001	3453645368
		3453645497
		3453645609
		3453645737
		3453645848
		3453645977
		3453646088
		3453646217
		3453646329
		3453646457
		3453646568
		3453646697
		3453646808
		3453646937
		3453647049
		3453647177
		3453647289
		3453647418
		3453647529
		3453647657
		3453647768
		3453647897
		3453648009
		3453648137
		3453648248
		3453648377
		3453648488
		3453648617
		3453648729
		3453648857
		3453648969
		3453649097
		3453649209
		3453649337
		3453649448
		3453649577
		3453649689
		3453649817
		3453649929
		3453650058
		3453650168
		3453650297
		3453650409
		3453650537
		3453650649
		3453650777
		3453650888
		3453651017
		3453651129
		3453651257
		3453651369
		3453651497
		3453651608
		3453651737
		3453651849
		3453651977
		3453652089
		3453652218
		3453652328
		3453652457
0.025	0.529	3453652569
		3453652697
		3453652809
		3453652937
0.019	0.5600000000000001	3453653048
		3453653177
		3453653288
		3453653417
		3453657357
		3453657362
		3453657491
		3453657608
		3453657737
		3453657848
		3453657977
		3453658088
		3453658217
		3453658329
		3453658457
		3453658568
		3453658697
		3453662167
		3453662297
		3453662409
		3453662537
		3453662648
		3453662777
0.024	0.697	3453662889
		3453663017
		3453663128
		3453663257
		3453663368
		3453663497
		3453663608
		3453663737
0.029	0.6909999999999999	3453663849
		3453663977
		3453664089
		3453664217
0.039	0.705	3453664329
		3453664457
		3453664569
		3453664697
0.03	0.6870000000000001	3453664809
		3453664937
		3453665049
		3453665177
0.042	0.729	3453665289
		3453665417
		3453665529
		3453665657
0.038	0.747	3453665769
		3453665897
		3453666008
		3453666137
0.04	0.843	3453666248
		3453666377
		3453666489
		3453666617
0.057	0.74	3453666729
		3453666857
		3453666969
		3453667098
0.044	0.847	3453667209
		3453667338
		3453667449
		3453667578
0.034	0.823	3453667688
		3453667817
		3453667929
		3453668057
0.03	0.853	3453668169
		3453668297
		3453668409
		3453668537
0.043	0.978	3453668648
		3453668777
		3453668889
		3453669017
0.041	0.907	3453669129
		3453669257
		3453669369
		3453669497
0.036	0.89	3453669609
		3453669738
		3453669849
		3453669977
0.045	0.87	3453670088
		3453670217
		3453670329
		3453670457
0.05	0.883	3453670569
		3453670697
		3453670808
		3453670937
0.043	0.8090000000000001	3453671049
		3453671177
		3453671289
		3453671418
0.061	0.717	3453671528
		3453671657
		3453671769
		3453671897
0.037	0.895	3453672008
		3453672137
		3453672249
		3453672377
0.041	0.829	3453672489
		3453672617
		3453672729
		3453672857
0.036	0.827	3453672969
		3453673097
		3453673208
		3453673337
0.041	0.8	3453673448
		3453673577
		3453673689
		3453673817
0.039	0.834	3453673929
		3453674057
		3453674169
		3453674297
0.041	0.785	3453674409
		3453674537
		3453674648
		3453674777
0.048	0.766	3453674889
		3453675017
		3453675129
		3453675257
0.033	0.708	3453675369
		3453675497
		3453675608
		3453675737
0.056	0.793	3453675849
		3453675977
		3453676089
		3453676217
0.052	0.724	3453676329
		3453676457
		3453676569
		3453676697
0.055	0.756	3453676809
		3453676937
		3453677048
		3453677177
0.029	0.803	3453677289
		3453677417
		3453677529
		3453677657
0.062	0.882	3453677769
		3453677897
		3453678009
		3453678137
0.053	0.768	3453678249
		3453678377
		3453678488
		3453678617
0.057	0.9419999999999999	3453678729
		3453678857
		3453678969
		3453679097
0.077	0.997	3453679209
		3453679337
		3453679449
		3453679577
0.047	0.954	3453679688
		3453679817
		3453679929
		3453680058
0.06900000000000001	0.959	3453680169
		3453680297
		3453680409
		3453680537
0.078	0.973	3453680648
		3453680777
		3453680888
		3453681017
0.055	0.871	3453681128
		3453681257
		3453681369
		3453681497
0.053	1.026	3453681609
		3453681737
		3453681849
		3453681977
0.063	1.102	3453682088
		3453682217
		3453682329
		3453682457
0.075	0.9389999999999999	3453682569
		3453682697
		3453682809
		3453682937
0.078	1.011	3453683048
		3453683177
		3453683289
		3453683417
0.074	1.135	3453683528
		3453683657
		3453683769
		3453683897
0.08400000000000001	1.131	3453684009
		3453684137
		3453684249
		3453684377
0.065	1.082	3453684489
		3453684617
		3453684729
		3453684857
0.06900000000000001	1.435	3453684969
		3453685097
		3453685208
		3453685337
0.094	1.199	3453685449
		3453685578
		3453685689
		3453685817
0.06900000000000001	1.287	3453685929
		3453686058
		3453686169
		3453686297
0.1	1.212	3453686409
		3453686537
		3453686649
		3453686777
0.093	1.384	3453686888
		3453687017
		3453687129
		3453687257
0.08799999999999999	1.301	3453687368
		3453687497
		3453687608
		3453687737
0.08799999999999999	1.296	3453687848
		3453687977
		3453688088
		3453688217
0.105	1.454	3453688329
		3453688457
		3453688569
		3453688697
0.092	1.159	3453688809
		3453688937
		3453689049
		3453689177
0.106	1.553	3453689288
		3453689417
		3453689529
		3453689657
0.11	1.394	3453689769
		3453689897
		3453690009
		3453690138
0.125	1.504	3453690248
		3453690377
		3453690489
		3453690618
0.09	1.48	3453690729
		3453690857
		3453690969
		3453691097
0.102	1.496	3453691208
		3453691337
		3453691449
		3453691578
0.121	1.534	3453691689
		3453691817
		3453691928
		3453692057
0.107	1.453	3453692169
		3453692297
		3453692409
		3453692537
0.08699999999999999	1.483	3453692648
		3453692777
		3453692888
		3453693017
0.117	1.539	3453693129
		3453693258
		3453693369
		3453693497
